Delta_mean,Delta_std,Delta_relative,Theta_mean,Theta_std,Theta_relative,Alpha_mean,Alpha_std,Alpha_relative,Beta_mean,Beta_std,Beta_relative,Gamma_mean,Gamma_std,Gamma_relative,Label
0.15935728401695695,27.985262066739764,6.92016043234316,-0.01243923667242738,16.74069225529643,-0.5401793458021295,0.0043138198807625315,17.885625725006353,0.1873295333518085,-0.021825378557107446,69.11490308010168,-0.9477767021665253,-0.10637851329464328,394.2308674264916,-4.619533917726334,left
-0.00443666356844034,23.223544749659432,-0.10535222297860035,-0.057593780564220376,14.074055705516043,-1.3676116565032521,-0.0026975908234208403,16.870980737400334,-0.06405651128376291,0.055699598277659364,67.71921812667657,1.3226327412581547,0.051141108276643525,397.26127017150503,1.2143876495074708,rest
-0.03205149407506273,26.98740463896046,-0.5101927473108459,-0.056634130681134216,16.22545359135651,-0.9014969054515997,0.03780640774748527,25.916091208278417,0.6017989360954871,0.06078844784716204,62.86545787234602,0.9676249456350804,0.052913093163610016,363.6776304115786,0.8422657710318951,right
