timestamps,Delta,Theta,Alpha,Beta,Gamma
254433.073,61.04223507136262,-0.6731638445768624,-36.367288230839826,-72.93858940494667,-486.57723739412785
254433.056,61.10500367061918,-2.8978991446734574,-33.11773504050413,-43.66539958001265,290.7722618383358
254433.06,61.19273726498555,-4.87631159539905,-27.268783648124316,-12.516844081648832,410.81210966022365
254433.064,61.31548025886205,-6.696684417604129,-19.252987498345732,15.4888652836827,-165.6607846381305
254433.068,61.482558447151746,-8.446942307332327,-9.670910325344408,41.13566786155781,-334.1552357110396
254433.072,61.696816016270745,-10.218164446335475,0.7446186648443216,62.73199152712486,20.84081193175319
254433.076,61.95033662159379,-12.105368971771897,11.18231472700197,74.39229004575051,333.9662987539216
254433.08,62.23320913468547,-14.186039935104754,20.86614736950661,74.39515261945681,144.85136849920445
254433.084,62.54472458138237,-16.496314030878832,29.164939645771558,68.00222696197442,-472.56304027959584
254433.087,62.889193496872906,-19.036361380543646,35.61061961343246,57.23883540075292,-280.4403896315011
254433.091,63.26525984815587,-21.788628086914336,39.870844816447985,35.69362495512006,584.6707105236692
254433.095,63.67131866123985,-24.70922406544782,41.78041190975394,0.7793349995526114,363.199661068032
254433.099,64.11940497575212,-27.706756372350902,41.39027492844105,-36.843878481607206,-594.090010006292
254433.103,64.63087242113356,-30.655359127733714,38.91455547960642,-64.955168988385,-444.8338956091487
254433.107,65.21859170662319,-33.43203160795435,34.61321804945616,-83.09251375110615,548.2901111511582
254433.111,65.88411728704286,-35.92722373173177,28.75275395741578,-94.80389742172449,521.9052424884776
254433.115,66.6299482846886,-38.02875317100219,21.64358299863374,-94.53104853141646,-424.5955307597678
254433.118,67.46132122533623,-39.62415748906399,13.633500969538208,-73.416095774811,-497.9097190773894
254433.122,68.37440826319012,-40.6261228302694,5.047200318489608,-33.49604512413869,277.3523059708485
254433.126,69.35181577220574,-40.98349982468864,-3.828804128027059,13.00342951511082,388.1293617999681
254433.13,70.3709233096651,-40.66842430719561,-12.69651945644991,55.36420400798522,-139.01697684178495
254433.133,71.41020887674497,-39.66626770938787,-21.210185133142513,88.41552593029499,-288.53469417811965
254433.136,72.44522215283601,-37.983084719060244,-28.995552233414752,107.10410157283225,-43.17515505918777
254433.14,73.44531965192068,-35.65081039429834,-35.673555026289954,105.73578647128522,353.7567555960632
254433.144,74.38476182264085,-32.707055635876955,-40.83167389105152,86.42865803552402,221.20332750777715
254433.147,75.25604167501616,-29.17207615965118,-44.00675514916249,60.107028562057124,-629.4399525085668
254433.151,76.06319305003248,-25.061933986514568,-44.77597232537143,32.101447398768144,-328.7125254252629
254433.155,76.80565405619036,-20.417923923129216,-42.88889106328166,-4.784388052009433,739.9658932844338
254433.159,77.48015121616984,-15.303492802312643,-38.30232839423409,-54.5574364272263,417.3719339174021
254433.162,78.09493473238047,-9.779411017446147,-31.144574453131003,-103.73984300240254,-541.211911495902
254433.166,78.66789066073918,-3.907423218633698,-21.7376998399013,-132.49853094640474,-527.9583152335679
254433.17,79.20979613830409,2.2209959510075348,-10.660653835299675,-133.377833678291,404.63499197952495
254433.173,79.71967646070436,8.478963865279605,1.2771418517559312,-110.45328416297062,523.8641053144937
254433.177,80.19384975200019,14.723970566968774,13.15170796360107,-68.32347145048197,-385.7533334904142
254433.181,80.6276627662753,20.805727572180125,24.022022975767335,-12.23103927806967,-317.97475122831145
254433.185,81.00790613708999,26.55867004212858,32.99213280954365,46.28581998951216,246.13541598928435
254433.188,81.31229746701419,31.807815679481223,39.30372574419691,93.55407925954623,237.10097963716598
254433.192,81.52106909188669,36.39575988672776,42.46557444981289,123.53892264264877,-35.601601491932186
254433.196,81.62520257290048,40.202438298771476,42.332906336295096,137.19532872118992,-460.1906465787867
254433.2,81.61889656034083,43.135832121188535,39.07727297775478,131.69199139509982,-113.94315834279737
254433.203,81.49004830482434,45.118510805229604,33.11785033744016,99.31506797994341,632.9576557206199
254433.223,81.22842111131692,46.10424252512417,25.10699714003021,42.11748813921197,261.78380744832896
254433.228,80.83979267063259,46.10293820374171,15.913815106943684,-21.413879790904428,-640.3030863064091
254433.233,80.3400412237604,45.168201889924305,6.495264885414761,-72.45921478552529,-425.58209946593524
254433.238,79.73780920907771,43.364082735467036,-2.2832872029805813,-106.65924840624993,637.9996826253678
254433.243,79.03482946994447,40.7628275200796,-9.728640448989456,-125.57424359314923,485.99884758986866
254433.248,78.23918548422014,37.464730922960726,-15.320954778082125,-124.3286860579494,-572.4163640997659
254433.253,77.36425795193034,33.59207606940434,-18.758283569500936,-98.56300080560072,-423.1110428805979
254433.258,76.41529702139394,29.26155408238243,-20.02658281684611,-55.840217769726095,419.12174878964544
254433.263,75.38707889081778,24.577050271041866,-19.383825907050017,-10.050599891816072,355.7594514487212
254433.268,74.2735032725597,19.643918903504076,-17.2629616261989,30.8757469151828,-267.21183949205863
254433.273,73.07074199870293,14.572007599320116,-14.190189088480045,64.85438836236293,-313.1025487092567
254433.278,71.77028124947859,9.461313925246703,-10.742223888486627,87.9101325771833,125.16058014576883
254433.283,70.35658113473485,4.396464036460279,-7.481274236354852,94.78589619766898,335.84757962178844
254433.288,68.81746439801918,-0.5363621809928375,-4.843780896688797,87.11684707494908,28.973491636944424
254433.293,67.15350466972006,-5.235120655045646,-3.060196779055404,73.00703847433738,-484.45754822444286
254433.298,65.37130254000638,-9.596573490467286,-2.1770664731017546,55.10627609309599,-178.53779823271856
254433.303,63.47262610156268,-13.537913752278547,-2.1179367695210387,27.0237859086904,602.4896021824474
254433.308,61.46075577116743,-16.9878279615984,-2.681874815339662,-12.73797114467877,318.29081042710726
254433.313,59.35459540466405,-19.86453877391485,-3.5265327273814178,-51.78403829407436,-603.0077176735304
254433.318,57.18451093360623,-22.08658223293024,-4.249846268912924,-76.79049139201106,-439.96167436776705
254433.292,54.9759038102506,-23.604453304429935,-4.525018211905005,-87.41156445034788,561.978754129231
254433.296,52.74785776411085,-24.40434956885251,-4.150300481598882,-88.89811228267806,469.69897709526276
254433.301,50.524173303144934,-24.48921417479958,-3.0253809314045137,-79.75621676074773,-483.2206614968328
254433.306,48.33202261979639,-23.880766881326185,-1.1678693135613727,-56.6268458138346,-395.1573786343994
254433.31,46.189152825982134,-22.640123430233935,1.2405538318834417,-24.445594346210715,371.20749675036575
254433.315,44.101154002189205,-20.868768222780922,3.878798976730406,7.705110738348114,335.8237755100173
254433.32,42.070635221324714,-18.687286391587985,6.380756171345968,36.61047358695461,-232.4525860928414
254433.325,40.10162589397892,-16.221985868895963,8.410155843700366,63.57325201715507,-306.1260926530953
254433.329,38.193675288738135,-13.609229648314425,9.684011357118228,85.5119755781246,39.41605100893668
254433.334,36.33889118245314,-10.994190440162319,10.001562824769541,94.73670782126479,364.97379296821043
254433.339,34.53352436325787,-8.504626782711345,9.3214573722973,89.21022487270587,160.3034548057381
254433.343,32.790281993383985,-6.225363279287617,7.811765958976022,74.91184631896594,-614.5841814126495
254433.348,31.13048700774064,-4.21014916173703,5.779741912876013,53.167534764769,-295.6326324184514
254433.353,29.56795216536421,-2.5087772247914977,3.5521435427188046,15.58525114758572,739.7962255259675
254433.358,28.111434326815676,-1.1618577451479193,1.4400963694088158,-39.85076618875379,404.01442880863664
254433.362,26.778653549536774,-0.17641310166940088,-0.24427758208694977,-96.23386501023995,-578.9425409034759
254433.367,25.593028793026253,0.46692833042224535,-1.2477038087902312,-131.27362782116694,-524.2141941557385
254433.372,24.56640777386505,0.7821687997017059,-1.4823540770613572,-136.6040816391492,483.6235393732729
254433.376,23.697424680461882,0.7743722281851821,-1.0348430644961066,-115.23404403761587,569.7427859739648
254433.381,22.98560922848965,0.4637682805120008,-0.08393597771761722,-69.84958677299574,-486.7151039223272
254433.371,22.433979769484814,-0.11092420139773443,1.1394685232336763,-6.231798369637403,-496.04043673435234
254433.375,22.036940343394814,-0.9149068194883718,2.335715472569797,58.11396644082636,342.0375475811806
254433.379,21.775790212559095,-1.9256214708029007,3.165446466539569,101.52791176498722,407.85135009275103
254433.383,21.627807574444372,-3.1169080261922764,3.3423078507001973,114.421989499953,-121.03043616659295
254433.386,21.57247655006372,-4.448557698337902,2.701750201624837,102.39827901791176,-354.9037184128946
254433.39,21.585940284399868,-5.876845088325006,1.2005866157538272,75.42741671924202,-38.56681365615831
254433.394,21.63670570959323,-7.3627814560010165,-1.0924513798644844,41.29774120075678,411.4712036383097
254433.398,21.696925266306994,-8.853567989133252,-3.955137577649574,10.151318042671175,178.72192383650605
254433.402,21.755846903612667,-10.261988436690988,-6.988876074738876,-6.42362990953581,-641.4685934683206
254433.406,21.8126423454816,-11.483578128374976,-9.71332238293448,-9.30180493440692,-322.8477566498263
254433.409,21.859824489607533,-12.430367898408871,-11.707827150782673,-15.720874517029177,741.3474859624661
254433.413,21.8842818329674,-13.032991827495412,-12.662202080596922,-39.654525110380746,401.3512335612669
254433.417,21.879154923236392,-13.223530572474633,-12.366239673815532,-74.63924277654252,-556.3799301466672
254433.421,21.841443624920792,-12.943199622764249,-10.750073444630939,-102.18418570245868,-366.09950731360584
254433.425,21.760137519392696,-12.165563942590643,-7.944467316465021,-108.74147028084992,410.245564521153
254433.429,21.617046396945995,-10.895956995899812,-4.256694390713175,-88.73859873913696,286.46012296069017
254433.433,21.396946453208663,-9.153645566477959,-0.08571806857332968,-41.75268396703107,-388.10472206872146
254433.436,21.088191638946537,-6.9702238587062855,4.128317213404715,23.025722775874875,-243.9473425302348
254433.44,20.67443028648769,-4.402718279035112,7.92053467307952,84.26539737284483,261.5674808605243
254433.444,20.13244777059809,-1.5347230692541838,10.849392561569127,119.3284450978181,258.0076552107839
254433.446,19.439955102659997,1.5406095845171301,12.58400981024164,119.59156363502873,-29.723441662942527
254433.45,18.582201352306825,4.735354398964836,12.96816964512018,93.34616187025911,-300.15137817718846
254433.454,17.548108649654086,7.962903302786496,12.01474261630051,54.51744547216904,-156.6193317551749
254433.457,16.32462772803872,11.130979523328284,9.873637738145263,13.382759100100083,391.8583947530443
254433.461,14.905188022730545,14.158949598942385,6.84474509808112,-20.384835857106754,288.37405554860663
254433.465,13.303146855270583,17.00226602326966,3.3888995017580728,-36.38729071632012,-588.3597383225915
254433.468,11.546325094908125,19.64203429673262,0.03354683024919329,-35.19237977734818,-404.8743187794531
254433.472,9.659960978315157,22.053964818555734,-2.7736655982902363,-33.39190246305081,673.1825031807548
254433.476,7.666738392810098,24.207729258429037,-4.718129454486048,-45.57088574507706,503.638903083235
254433.479,5.601235250111701,26.091324891486902,-5.590941685772016,-66.25650378615242,-514.4612894356685
254433.483,3.5093858210449715,27.708529132257173,-5.315423011977598,-78.71727313053862,-588.4636324176577
254433.487,1.43111394166946,29.047398332640704,-4.025399727279722,-74.97717901275212,367.44899544244635
254433.491,-0.6068544799889738,30.068311194024165,-2.06404221799649,-57.50239857461137,557.744604452266
254433.494,-2.5832171187418025,30.719765412528158,0.11215940976056941,-28.59761925226828,-299.9097100641519
254433.498,-4.479359644776133,30.946307682601645,2.0203035577294464,10.409866334188175,-340.5282738220213
254433.502,-6.286547202123947,30.680102308445676,3.1979086130640395,52.62438567541123,157.45918745517753
254433.505,-8.009218241724643,29.840525053823264,3.2652815733169334,86.91320080154918,206.50330205687206
254433.509,-9.657527597127453,28.353118415687362,2.021667569537807,106.6066934183702,41.11006132144872
254433.513,-11.23884344969858,26.16972244423032,-0.48399377264284615,112.21509909589845,-294.60294778608636
254433.516,-12.75992845603317,23.268714441812616,-3.9669100716129444,104.08625065945539,-209.2431689979357
254433.532,-14.232613347994569,19.648147545849557,-7.9676164783978205,78.67516939504348,436.2169306333685
254433.536,-15.665269786834708,15.342274573057122,-11.877296688290208,37.627161683564466,339.30683250254805
254433.541,-17.0485008911296,10.445422153398836,-14.96653206677415,-7.129280980859837,-618.2732521469163
254433.546,-18.36082322967238,5.097999518824307,-16.52352988748573,-46.348996191391734,-444.38333917964883
254433.551,-19.587049711562322,-0.550960908064431,-16.042177865834052,-83.3867294023763,705.4355166563506
254433.555,-20.719700855445687,-6.351625892647219,-13.303789447462723,-121.39061128084434,492.6945982544554
254433.56,-21.74643201088964,-12.137156657534472,-8.361721769360274,-149.0021132400868,-530.8732299524036
254433.565,-22.65031124343505,-17.73066344566306,-1.550162646843074,-149.26096836552307,-447.92133003244544
254433.57,-23.422865119435347,-22.974133533063632,6.489810816292706,-117.05267773940473,320.25455481541286
254433.574,-24.067484528962797,-27.73914675698674,14.870384697361658,-60.314164702473,369.02728235096583
254433.579,-24.590507685610245,-31.914904968307344,22.603057194021453,9.60630405387004,-214.57639899022743
254433.584,-24.99714641470098,-35.40415248214726,28.73424700459042,80.45520312324989,-312.19664811053326
254433.589,-25.297858961827114,-38.1365544133127,32.43212141571466,135.9701369685445,81.24546974559335
254433.593,-25.512064131647506,-40.07610514324203,33.074463065742975,160.54719679824547,333.25536220549793
254433.598,-25.65927406106914,-41.20563582517432,30.367484959241306,150.92644014327104,101.37606423490166
254433.603,-25.74905810831972,-41.50944725881769,24.4268672852674,118.09279312240035,-460.624107169996
254433.608,-25.786142705012583,-40.982723420907455,15.74263019501104,73.97671989043567,-248.55190057475403
254433.612,-25.78112827790003,-39.650174182953904,5.080590667808009,22.590953393318657,562.8997651012229
254433.617,-25.744648251622994,-37.55501417361475,-6.571465727971376,-31.082601018767015,368.6656325060504
254433.622,-25.672383508562227,-34.73241832588406,-18.04633108000749,-73.5530248960011,-584.5154516160821
254433.597,-25.548126801423983,-31.215430431907652,-28.14301026871716,-94.71113801196267,-493.3810044514759
254433.6,-25.361116874784035,-27.06542730168885,-35.833647296532845,-100.01738388022633,548.0605982542897
254433.603,-25.10910189022539,-22.376194816129917,-40.38018074999513,-100.31581819638008,539.6909195517796
254433.607,-24.786712979914306,-17.251420468421557,-41.35256037029,-95.70902117292835,-426.1310439015093
254433.61,-24.38403885975709,-11.799774866767873,-38.66010458817662,-78.88384448546822,-448.7283099501674
254433.614,-23.898077217279024,-6.151743938856079,-32.60113783091102,-48.579425579708676,269.6711896596389
254433.617,-23.33737068617925,-0.46312760527179264,-23.837302375339195,-10.951700331349839,330.43853785556104
254433.621,-22.714880962148378,5.103040943003688,-13.27852492565452,28.54180002898182,-119.27833376197925
254433.624,-22.042865415143773,10.391206238718402,-1.95683366495468,66.7975368079326,-272.8807955328399
254433.627,-21.337478429382948,15.250898862596864,9.06385168088985,97.44637089771085,-46.370536386186245
254433.631,-20.622055969002695,19.5366780831401,18.782856359100002,111.40623597803453,371.63840260526354
254433.634,-19.915780538072106,23.132841520921552,26.407138656588575,106.96704028559293,199.1932009479222
254433.638,-19.220560945964845,25.978954992204997,31.46751247502263,91.75954625202198,-653.2057554496118
254433.641,-18.528597976601418,28.056769607626336,33.80054126736782,68.73333498774296,-316.89190816196447
254433.645,-17.839115429956752,29.360133888712863,33.46126934057269,29.777066242119428,767.807540642138
254433.648,-17.155732943071733,29.89849571597558,30.705681903340682,-27.822418663965742,440.84711801519734
254433.652,-16.470995368893497,29.72168254144274,26.010644525860965,-87.481765142755,-587.6810979983148
254433.655,-15.768322532369728,28.91263812120186,19.99640823034911,-126.46150818459603,-565.2544973277804
254433.658,-15.039423173107798,27.552872897728964,13.27788178801529,-136.09269848788728,461.0109866942069
254433.662,-14.2859993088605,25.71618857499479,6.400635376350482,-119.46512678920946,639.8132596373106
254433.673,-13.502981868082665,23.49469536084678,-0.12836413785745898,-78.34768180531991,-440.46187636899367
254433.677,-12.674088615048582,21.002391858939124,-5.860163707524086,-17.082004057735002,-678.8555561884166
254433.681,-11.787862702172886,18.34295717828929,-10.502058774069956,45.58851231046307,306.6164067333507
254433.684,-10.848287557233652,15.588559340984503,-13.965238930530152,83.97871321573153,609.8565008610148
254433.688,-9.868130332629779,12.790570092146448,-16.309373149325857,86.69557371259734,-69.50582758664625
254433.692,-8.861056905123712,9.993326822410665,-17.66865000735532,64.13159458946458,-360.48704328306866
254433.696,-7.844749989601338,7.229249244758245,-18.223455817048023,35.81955584681868,-134.2478329296336
254433.7,-6.845963097836818,4.51144519600402,-18.18000851682976,16.29534732724047,248.4872916656588
254433.703,-5.89312657914199,1.8485466374165338,-17.70066183404267,13.13936395337266,257.6198987038048
254433.707,-5.003872095570451,-0.7323580224313737,-16.83142090229942,27.82524786801894,-448.6169330123469
254433.711,-4.187838769036039,-3.19074911083409,-15.52290669090832,49.358914552522705,-360.6653786501408
254433.715,-3.4594326101924864,-5.495423031760699,-13.710399671428855,54.77492409133922,586.899042440198
254433.718,-2.836236759216667,-7.621961904746735,-11.334008536672005,28.278940682281114,444.2928908626409
254433.722,-2.3266709444607057,-9.531977027725372,-8.316307959004394,-22.594689737185767,-519.4626280762284
254433.726,-1.9314976195926803,-11.177500705911303,-4.606788239828974,-75.94826510943552,-416.5050780276557
254433.73,-1.6568449443354016,-12.525497387792646,-0.2697747298022062,-113.83005267826434,414.89027413893155
254433.734,-1.5164767627973492,-13.562735065637899,4.495709668207601,-126.33148605750054,327.19977481945335
254433.737,-1.5230171419786043,-14.280852667781707,9.404088100250906,-107.75246125353483,-284.0318249285364
254433.741,-1.6853543506942685,-14.672268181264366,14.115822139264676,-59.89814564099468,-265.7520818746941
254433.745,-2.014984867842446,-14.741500819691842,18.24109574804101,2.9008822573461286,118.70830245745887
254433.762,-2.5291138618933338,-14.510138253292638,21.36957725683361,59.46843704484871,238.51263125311152
254433.766,-3.2444883368242414,-14.005175225029987,23.146344003298335,94.9149960252624,44.49112771266239
254433.77,-4.170031581935175,-13.245609735121793,23.345468426696673,106.80220199161604,-252.95887386643608
254433.773,-5.309132842391074,-12.246484828327363,21.885608853813196,98.77240830254524,-212.67178847140403
254433.777,-6.665991407340046,-11.030073621237914,18.81411009204969,73.9889143659845,353.8677284487583
254433.781,-8.238977904201176,-9.614535776024034,14.334533822477528,39.50092565900809,367.73779504114333
254433.785,-10.007247157938192,-7.9920122671284926,8.841029171240681,8.648840307361315,-563.6329572362217
254433.789,-11.935496951319681,-6.139823373023916,2.848133351245471,-11.706214933757927,-474.59642917354086
254433.792,-13.991946628931984,-4.054619410541511,-3.1445126680160365,-30.14419682886969,652.2189844885212
254433.796,-16.150804978895255,-1.7580971494586595,-8.707742564207319,-56.50881959005875,514.5441959406457
254433.8,-18.380335184306844,0.7233038501509697,-13.463742588514492,-84.83303543841451,-484.1311885584717
254433.804,-20.64291813759779,3.358089792225421,-17.11351241149146,-99.50335399516506,-473.18865509995885
254433.808,-22.90830211937925,6.087487707452457,-19.508761798756716,-92.19576704846203,310.3942898400696
254433.811,-25.157587461848202,8.821310449268193,-20.66032230728745,-64.59261012058627,391.3157451372086
254433.815,-27.37481130649818,11.456913039470766,-20.67447849184581,-21.084775144071603,-235.26925749116762
254433.819,-29.543708840399386,13.889697763382282,-19.70666406811269,31.35931365159567,-318.6105480799414
254433.823,-31.65487298387426,16.006028169322242,-17.959615524859398,78.83680248539257,114.00937251252712
254433.827,-33.70919466509261,17.68344786062909,-15.662974578117774,105.60167766966981,341.4460930248539
