timestamps,Delta,Theta,Alpha,Beta,Gamma
254371.242,-0.0008615233922800688,-0.0014474050759913245,-0.0034281844971557015,-0.32744702837473383,-35.20274021469735
254371.245,-0.009209674925701322,-0.015325195736512568,-0.03551233698370251,-2.95500799326346,-97.95466650658086
254371.249,-0.04579575924204434,-0.07512883524926445,-0.16844067090254716,-11.340183223907298,123.51739774015675
254371.253,-0.14700160272824747,-0.23633365773601955,-0.5050420644584175,-24.53548813178049,346.2460496922392
254371.263,-0.3545251590054087,-0.554484613092235,-1.1074012027055238,-31.41899220509701,-111.59981695855413
254371.267,-0.7058686088630817,-1.0652980187511005,-1.9406885728416108,-17.54286500505577,-471.81720185044423
254371.272,-1.2375350031584926,-1.788037058705007,-2.8905947134466765,18.46136313759023,-114.7781977971598
254371.276,-1.990390640960984,-2.733389273610499,-3.8024775401121658,59.94379919247315,457.30418616839887
254371.281,-2.9988541368175494,-3.88429030650382,-4.460217519436474,87.6751660252955,356.99102916738246
254371.285,-4.275055201666168,-5.170602483582617,-4.562524499012021,93.34289488797049,-638.5691255461712
254371.29,-5.815090451146797,-6.485180359504042,-3.814506367682177,73.12747573525203,-458.0624607507108
254371.294,-7.618208905244539,-7.723485522547906,-2.0711822362563455,21.623742570822166,787.9193435714301
254371.242,-9.688860927811646,-8.792795669965258,0.6205789320371687,-55.5237860401539,431.50602217898756
254371.245,-12.027990465118872,-9.602203061377535,4.055047089757378,-132.6943750803344,-628.8649122408358
254371.249,-14.636200648371883,-10.07288524611792,7.872260284576588,-178.22131809476738,-170.23646160412022
254371.253,-17.519241601298546,-10.15135389381695,11.577772213674816,-172.04911143534696,452.25097509627994
254371.263,-20.681003080514323,-9.799873632506898,14.636772488160855,-110.86538708396158,-128.69499001818195
254371.267,-24.115686399673166,-8.985157011706391,16.57525608978687,-9.265179697778459,-373.1998018509839
254371.272,-27.812556096133854,-7.688746147637325,17.018685522279963,99.45113754557022,-6.977746837097714
254371.276,-31.762727316818143,-5.919965701985985,15.713618081725377,174.65186982627725,422.21003862391024
254371.281,-35.949649661458025,-3.6996618626932736,12.606884801878422,192.8717722589451,373.98256681772205
254371.285,-40.33443123651816,-1.0355246090362686,7.91709042337772,159.97002383895767,-685.9425539779141
254371.29,-44.8631318473883,2.063468702490478,2.074007613787895,95.26160697090839,-501.06613512603815
254371.294,-49.48686042906377,5.551209146881961,-4.415730472873591,13.570802393024644,797.6398761911289
254371.299,-54.16300347535747,9.343654144628122,-11.019291127070762,-69.97614203802598,481.33359625307355
254371.304,-58.84161439884292,13.345247568848539,-17.163941645816923,-131.70211576553183,-566.9703656664418
254371.308,-63.46620078912541,17.450775517167102,-22.291884296979923,-151.616799266002,-479.3572894110839
254371.313,-67.98822697177097,21.52457049304649,-25.969370397608905,-129.69678083537406,360.7705285881242
254371.317,-72.3704061721845,25.401245740035698,-27.927185920898182,-81.51673519188049,432.4042666300899
254371.322,-76.57689900945711,28.910504772342485,-28.026478591568967,-23.099592559778223,-293.8878226914213
254371.326,-80.57034943067444,31.890182577310078,-26.24637521296262,33.12161817265771,-346.55536807876484
254371.331,-84.320775082823,34.17874201530545,-22.71487045495768,73.9469966488537,144.43282317961362
254371.335,-87.81047145668973,35.61521565274652,-17.707888704648102,88.71275269438975,366.10090553218504
254371.34,-91.02440659655187,36.06421004100522,-11.575108309612519,79.55194251424896,99.97428834401995
254371.344,-93.93936806791234,35.4412987370431,-4.665233942066638,60.78084417513914,-515.4175649488132
