timestamps,Delta,Theta,Alpha,Beta,Gamma
254641.105,-29.963305560875494,-13.61560538224125,17.239458324585847,-1.488900002823658,-203.48309886005322
254641.109,-34.893992962232645,-12.518681169534753,19.57558064218705,3.075476622453743,-274.2281749961851
254641.113,-40.14837358561961,-10.65757323065892,20.50441393185593,6.052280908675544,340.498235714285
254641.116,-45.69773947752577,-8.024259293022022,19.65135858328925,6.765270161076654,110.36087922969504
254641.12,-51.51594956386784,-4.657603556051929,16.760383349854248,6.272495495243698,-128.78228371370545
254641.123,-57.57996742406306,-0.6425657829938134,11.74800849200941,7.931900729884267,55.965695853523584
254641.127,-63.8669796541296,3.8986751159166873,4.755744112112774,16.512669084035043,77.8602083946469
254641.13,-70.34769243499923,8.823556301934996,-3.8085269379144875,35.84599634870576,-198.76356621006047
254641.134,-76.98569174587513,13.976020171881988,-13.290730438664747,62.287988748936776,-261.7587262219837
254641.138,-83.7438148250778,19.18188466075446,-22.87220193693483,81.54328778440232,230.73668241876967
254641.141,-90.58525043489182,24.254224456083854,-31.64893860050078,77.98179263153878,339.3160257449129
254641.145,-97.46970083174124,29.007710421315217,-38.70341938985231,46.759549190484336,-268.0292470789353
254641.165,-104.35519249589058,33.26304247659974,-43.20782419439841,-4.568632166364637,-104.1709634922424
254641.17,-111.20105407120498,36.84923196185804,-44.526369894270225,-60.329963514821884,310.42223428673896
254641.175,-117.96617871394815,39.613733757812575,-42.280360810212386,-101.69594704639168,-196.3127972125398
254641.18,-124.60897134286384,41.428902221361604,-36.39746786053063,-114.84548151707159,-156.93372154647057
254641.185,-131.0871645444102,42.19765669643796,-27.131941341367554,-96.59585357295545,328.0731348473944
254641.19,-137.35280898154994,41.86601122322689,-15.034711257428143,-53.28001133346429,-155.46279257692305
254641.195,-143.35213011164947,40.42519227568686,-0.9189272790098559,0.3114479074779183,-325.68202457184145
254641.2,-149.03265428220078,37.89955628884123,14.169384843059259,43.52234895083462,321.1223937379831
254641.205,-154.34459877568491,34.3434661034018,29.032551743852377,60.874754977355494,258.6221271492798
254641.21,-159.23547992336103,29.84876361202626,42.44914952871065,52.26056826065819,-242.83345400103923
254641.215,-163.6481468821733,24.5447349636299,53.28958189045086,30.35039680071201,-110.39796539317229
254641.22,-167.51989129914037,18.594639861009643,60.618276950469955,11.262643298246768,185.17325260357816
254641.225,-170.78070736424144,12.19223939209839,63.78108161525029,5.736697445407773,-243.19396768374992
254641.23,-173.36179538590062,5.5397387745095275,62.42504671069146,10.60965120976412,-266.72133419295113
254641.235,-175.20992436713036,-1.1835714066862644,56.47610502426174,10.349785067323257,571.9534574112265
254641.24,-176.29009860278376,-7.8302426764152715,46.15631852927203,-6.160317833821679,272.5141018269883
254641.245,-176.58049545523167,-14.278183667667426,32.01668484483487,-32.797362602802636,-446.40159080559
254641.25,-176.07285205067052,-20.432069113629666,14.919871038198199,-51.839653148877936,-72.84722813347727
254641.255,-174.77344338288236,-26.224289458881593,-4.0071853664690735,-47.079120421523,161.64928826877787
254641.26,-172.69954191492675,-31.60691448540203,-23.428352895527702,-13.16710693331829,-185.86762728281792
254641.231,-169.87819737794536,-36.547077203045696,-41.88954437431576,39.492674854106625,-80.3672762548882
254641.235,-166.34456535341684,-41.02135925439887,-57.927643817980346,89.16119672761033,357.6443432242563
254641.239,-162.13487907815215,-45.00135517436901,-70.16886496223884,115.27307177761477,-97.18901017199234
254641.243,-157.284820013146,-48.449752175801834,-77.45547650512438,105.81349966633054,-369.7226242627151
254641.248,-151.83515729684495,-51.329966558721345,-78.99272253456131,58.84529824835071,355.2294678785447
254641.252,-145.83277177327642,-53.608233222864044,-74.44572190247834,-14.46076624970853,157.3210031484461
254641.256,-139.32955743256588,-55.25242492607371,-63.986259393555386,-91.49066186445114,-348.78085009718166
254641.26,-132.3831292956088,-56.23439167586889,-48.30045689948106,-146.9650266552648,258.145562542467
254641.264,-125.04890122985553,-56.51801344580779,-28.51251474445513,-159.68233871715057,209.928135637187
254641.268,-117.36894866655882,-56.04336255328177,-6.060123218658347,-120.15605968895218,-619.1408025335207
254641.272,-109.37628565497013,-54.73950746690106,17.38719386930432,-42.450651022456,-210.31290266953593
254641.276,-101.10766123398079,-52.55256883492732,39.998801864662695,37.15902376134702,574.1108735707091
254641.28,-92.60625682697564,-49.45534145728163,59.92334927603131,82.74788893491396,217.35990262739523
254641.284,-83.91753726733224,-45.443939088794885,75.47010178592798,81.15413794753718,-216.00307885666462
254641.288,-75.08771120891579,-40.53806122011603,85.27031577981879,45.8931540297508,-10.502385202111588
254641.292,-66.16232693667129,-34.780617319322445,88.41252839217877,5.9232841686973385,-19.741905826108642
254641.296,-57.18530146474272,-28.23725021323247,84.5362356866614,-12.233123890000343,-247.7729673714195
254641.3,-48.202040948752924,-21.001906351855194,73.8595867639638,0.09255678536489995,51.72060568247686
254641.304,-39.26195224925239,-13.199912333670415,57.160158191456105,31.525952177764374,244.367294518559
254641.308,-30.417949410741233,-4.984313632542779,35.72045794022192,60.88447272647761,-88.0279398023039
254641.324,-21.725454104288552,3.469964476944173,11.230634451391163,70.21829767296217,49.168142933792694
254641.328,-13.238478621773584,11.977850861083532,-14.334745156542514,54.60162296440287,125.8684022651864
254641.333,-5.003788570529236,20.359246371326073,-38.86242778190083,23.298941920208488,-265.8663323842031
254641.337,2.938476362576744,28.44248047464604,-60.29240244287848,-10.023823724376973,-182.2173298735538
254641.341,10.548997470297383,36.05858385013689,-76.82891710294481,-37.591061660692716,249.22642985428746
254641.346,17.79168167771501,43.04976400571698,-87.09119522236816,-56.304176795595666,323.896304005439
254641.35,24.643141058478413,49.289295261347625,-90.19897468720342,-62.573240110104734,-294.0223436319848
254641.354,31.092748155953558,54.683500608385394,-85.85853807306964,-56.06555623072919,-355.87920629080975
254641.359,37.134414137756735,59.15832768795392,-74.43141225907446,-44.09945746528839,371.0481853606192
254641.363,42.76440730485866,62.6561042784061,-56.913162028245736,-35.43440986511349,163.54330986282085
254641.367,47.98488642579538,65.14187458570328,-34.827123278101745,-31.81199208316365,-193.67159919167017
254641.372,52.80690971867286,66.60810140342295,-10.07314775972176,-27.18102950221286,74.12996945369352
254641.376,57.25160431048512,67.07524962192656,15.247189802275429,-13.707796533315696,-143.2260120819147
254641.38,61.34590838721524,66.58229584313605,38.998398326679805,9.666991483044933,-191.99420745099334
254641.385,65.1145966095747,65.17097807319747,59.167985398473434,34.15079263197714,288.40817442656777
254641.389,68.57672771436809,62.87868364915577,74.03604742975757,48.36134279897672,150.39206773392263
254641.393,71.74542304625918,59.73826360292645,82.33627610569472,47.37672698009344,-172.43544689194397
254641.397,74.627025378974,55.77783081465873,83.37466491909694,35.29974015424453,64.10079829695128
254641.402,77.22431937679451,51.028342432115394,77.1126363092983,23.28379090905553,95.05029180579
254641.406,79.54377500896314,45.538061213304935,64.2020183907917,23.6373799994902,-245.11234639497843
254641.393,81.59637568619887,39.37508560619885,45.92131842166571,39.087164517490635,-240.6205932112212
254641.397,83.3925761824023,32.61903871492872,24.025222436770875,57.56190407641865,288.42722275223684
254641.4,84.94501279813524,25.365687628393797,0.5830198446153403,62.262733410164685,334.581845739246
254641.404,86.2743012158962,17.735852129927373,-22.200537588430837,44.00172544379253,-440.6160286811775
254641.408,87.4039430593313,9.86427943301429,-42.223418889935864,2.4285826302452507,-88.72771190294706
254641.411,88.3537484470122,1.8856210359257901,-57.71423585066559,-54.665833115784025,517.627060821768
254641.415,89.14107655190101,-6.065903602723719,-67.38639470791857,-110.2300729143274,-238.99997457983537
254641.419,89.78123980372506,-13.858247295079849,-70.54331240784715,-143.89940413693463,-180.30437471070854
254641.422,90.28803954565875,-21.363018130355094,-67.1225379855263,-140.9151936691614,352.4009763713234
254641.426,90.6797013226799,-28.447881866035733,-57.65621824496979,-97.14180600569166,-240.90795693797685
254641.43,90.97991387939123,-34.97811730304692,-43.20038202427978,-23.769140184473695,-330.5451981438346
254641.434,91.21100211804603,-40.8320132847195,-25.25141423552028,52.878522457495876,321.1680248102979
254641.437,91.39050469567943,-45.90975302480019,-5.606638232690167,104.03594191669171,187.93475439430262
254641.441,91.53113771166363,-50.13551169960404,13.816724851544265,113.79601540309507,-184.21232250574036
254641.445,91.64124719408848,-53.457800739932736,31.172517386944822,86.0481759259192,193.60557683564326
254641.448,91.73324819358305,-55.8355611601239,44.89662989233156,43.410959056683325,134.18839996917228
254641.452,91.83334262250627,-57.22273956849381,53.88307784144949,14.322650630521617,-601.21726733943
254641.456,91.97529726789202,-57.58140255358114,57.53595659508868,10.563258939324879,-230.14616510162378
254641.459,92.18601768438711,-56.90854482739968,55.7371550957151,18.375489536355964,601.4154443516833
254641.463,92.48244484139914,-55.24146952805141,48.82536310332477,15.176124370125626,272.05755673138185
254641.469,92.87566129603007,-52.64896914261966,37.570138905619416,-9.251886660726154,-290.1184305972029
254641.473,93.36983064136828,-49.230148095047596,23.088992343516065,-47.38204374606413,-70.906650842103
254641.477,93.9613393962052,-45.111631448695626,6.739332177317782,-80.06041328214296,161.56838589804133
254641.48,94.64268829909653,-40.43565858325853,-9.986666593281623,-86.92828992418606,-220.51999639705332
254641.484,95.4037067027636,-35.352524166936846,-25.58908296537267,-59.35078267556021,-154.1769123667163
254641.488,96.23245051686177,-30.013623393276117,-38.68812371113144,-6.066468426692848,350.7089657224921
254641.492,97.12182388671062,-24.555242129208814,-48.117781092215886,53.257381638018366,-52.22869323489941
254641.496,98.07333361789509,-19.08877725344727,-53.01707804513457,96.44852565535109,-308.1607458772026
254641.499,99.09272603039153,-13.706514309164948,-52.93145137492147,104.86931001821301,194.02713744235172
254641.503,100.18498795366983,-8.489345351801346,-47.877936301120286,71.0612466862145,134.37250391083404
254641.507,101.3501374344357,-3.5133296678119144,-38.35876662655339,3.8003794151592443,-134.74170313159235
254641.511,102.58038435751936,1.1463611876849213,-25.318342139703976,-73.39895045347147,241.14457938225095
254641.515,103.86800572447137,5.430044186213522,-10.010995646570905,-127.33228690565457,188.79078940753274
254641.518,105.21673843236636,9.312993150014481,6.1685204836943175,-128.72245250711634,-634.9809938720213
254641.522,106.63752213007339,12.796087438918645,21.79121914918,-74.0595430788136,-305.36925507158014
254641.526,108.135564116826,15.880955342063919,35.464771996545764,7.510326431905645,601.2049441877609
254641.53,109.70747813462484,18.563332197775857,45.949069003062824,74.40536763592422,214.0295232650367
254641.534,111.34516405970612,20.838853859517563,52.28925022963921,99.04607415092923,-205.49542914396798
254641.537,113.03723181300886,22.704967485997955,53.91114746305014,79.60789234762645,44.80920799876676
254641.541,114.77062606797634,24.163367694100607,50.68052982338274,36.25118594905036,-36.68644398749693
254641.544,116.53177915847216,25.22160635072712,42.91700455888073,-3.372851232075442,-252.58669632284455
254641.548,118.30343355312812,25.887278692472897,31.34607848210722,-21.247645198982628,47.36611156419316
254641.552,120.06208376850006,26.163719267022962,17.01805745095315,-16.25508176104658,231.75194838746182
254641.555,121.77854410207237,26.051640471740626,1.2130318707487504,0.4020405137387229,-83.98671507782085
254641.559,123.41900556994206,25.55195064819477,-14.671251514364934,14.444338321240815,42.45688756355254
254641.563,124.9488524832883,24.6733133269951,-29.23002786467318,17.66317222968971,127.8393852436441
254641.567,126.33839869804096,23.44234773051506,-41.15700582005612,11.47362150609015,-252.37578293908706
254641.57,127.56256632644491,21.902268997552916,-49.37012869606027,1.1405631140709829,-173.86500664577602
254641.574,128.59675517487557,20.10420690071095,-53.1330088680737,-10.673768438570203,282.6271310564034
254641.578,129.42242829868368,18.114744456950902,-52.10196305157971,-21.07845347969981,297.08252974397857
254641.581,130.0372497600735,16.0299075079242,-46.32162999570712,-24.506620300680613,-452.9060588527733
254641.585,130.45101246929417,13.962845955580883,-36.2508249710021,-20.810767698972406,-312.05380112587846
254641.589,130.67346432695194,12.017110711544984,-22.78159399093075,-19.381864246611105,562.4999105312334
254641.593,130.7114067926962,10.276948597894654,-7.169141926588637,-28.651168389336004,129.45797132830302
254641.596,130.57258866526013,8.810459732142924,9.107740856908695,-45.259224077188115,-217.38836697415417
254641.6,130.26916944207585,7.6727281873768245,24.506934043498806,-55.01898839483342,75.91508400692814
254641.604,129.81969616124587,6.906849915407946,37.581255978793536,-43.13375961562049,-224.9371879370578
254641.608,129.245598268671,6.536087526329348,47.10252190432531,-6.854368332832564,-188.7976140661257
254641.611,128.5636731125049,6.55042742133125,52.1494256030884,39.9340868729686,294.0407453732913
254641.615,127.78287955634076,6.902615475512036,52.189288558388945,76.0833754434396,161.65981142795232
254641.629,126.90451560825443,7.512094371517136,47.14081393886973,86.80913322025896,-133.56780019394412
254641.634,125.92184273670564,8.269738749132188,37.392958982608796,70.81013904486842,59.67367280951895
254641.639,124.8237489545877,9.050832284890578,23.79531215497047,40.53811609835321,96.64338673389086
254641.643,123.60235801335622,9.73508600933649,7.615706740854779,15.35903093477813,-252.06616587655662
254641.648,122.25417582487145,10.214745487242787,-9.578148958345633,7.458942282725866,-255.03083729678215
254641.652,120.77412821961926,10.389695500668337,-26.10069068907915,12.156925407289952,240.21675097552216
254641.657,119.1562865222351,10.17366707784254,-40.31362238434023,15.026834513000813,382.7985083695955
254641.662,117.40155362830453,9.511352245324371,-50.75914759243018,5.954779553719879,-266.69628144573704
254641.666,115.51752026691584,8.380147541267045,-56.313284557028666,-17.029298980758245,-278.1489725163955
254641.671,113.51216177815714,6.779798852792155,-56.33266400335491,-50.23215042293732,345.4431778344982
254641.675,111.39219955138569,4.729297331762012,-50.73013202700432,-84.37523349313511,1.4911760579046358
254641.68,109.16329894758071,2.266261484811383,-39.98407821137108,-106.67723260896932,-187.53204156688747
254641.684,106.83137827933508,-0.5524821690190678,-25.08513853187515,-105.50679144725773,281.8154625095515
254641.689,104.40785236836318,-3.6445108262847468,-7.416538373940102,-74.51369278575656,-165.46191708232465
254641.694,101.90986686182225,-6.905343022341375,11.37924197360158,-18.78815854539092,-370.54292992774947
254641.698,99.35369518598779,-10.224499274052896,29.529042069191952,42.85286791223916,335.3505072651632
254641.703,96.75178404913954,-13.49506152739894,45.28855418210562,87.4681586609756,163.77934150812106
254641.707,94.11252455495926,-16.61796566508939,57.11310571750671,100.67900645949491,-221.78788692285815
254641.712,91.44022721484109,-19.50528136917632,63.81112182056224,83.17463208348731,242.71308201590128
254641.717,88.74362342030864,-22.068436895361977,64.6976249719482,51.795509262669135,134.84929426823425
254641.708,86.04610755525691,-24.2042124784905,59.69744938823086,29.74211813913511,-602.629574465925
254641.712,83.37994604443084,-25.809504652586362,49.31267103327967,26.249659489196723,-229.02791695522993
254641.715,80.77203697822331,-26.810243826905115,34.500704370662575,28.162112269799024,586.6870351543823
254641.719,78.24067764690159,-27.169394642380176,16.566075631470927,15.643435404048557,271.26706767225886
254641.723,75.79927206207827,-26.881089021694958,-2.942555435675935,-18.226778883211797,-286.4481979188948
254641.727,73.45508563358801,-25.971799508509925,-22.3735697630345,-63.248927766915244,-53.49021325248948
254641.73,71.20866015462191,-24.498834186759588,-40.1144589804076,-98.685968023583,161.56643308353713
254641.734,69.05767088292676,-22.539966467837655,-54.70794940222895,-103.98709896529644,-252.042141646167
254641.738,66.99724186900605,-20.18855835235518,-64.96893207005522,-71.86277347973345,-151.0176460215501
254641.742,65.02014533773762,-17.54848462247058,-70.07778159109655,-13.109562430554968,390.30022623959803
254641.745,63.123735522080224,-14.717585776173447,-69.61540063734193,51.261687931016944,-58.01610206863643
254641.749,61.31411910991765,-11.77699430251188,-63.58203347761936,98.91881362474933,-337.51327811995424
254641.753,59.60163338130151,-8.796708086531062,-52.42236541063711,111.5121858189633,197.2570539434378
254641.757,57.996840494645724,-5.840897316047661,-37.01033045403379,82.0069075007812,191.6100099438538
254641.76,56.509840212646886,-2.967775040867145,-18.58078586943684,20.116579002465663,-138.15328494921522
254641.764,55.148984747817465,-0.23072302603062197,1.3694870741059275,-50.92745609210223,55.90665303944959
254641.768,53.924630743502064,2.328968679983749,21.225847232903032,-102.22486575141366,204.89508055524908
254641.772,52.85579469979373,4.693430857988734,39.41891627602752,-110.74667072871497,-415.4381238454912
254641.775,51.964762626638525,6.857611644833438,54.52795854922209,-74.87410018467953,-323.3984901581133
254641.779,51.26458121015239,8.806487452880004,65.34431926234654,-17.84611591327114,568.1125472469818
254641.797,50.75679433559987,10.5112367085323,70.96903944829829,30.05982125590782,220.92883586130787
254641.802,50.43515107376278,11.936821795857501,70.91453677272256,51.44457191438694,-343.63210714355864
254641.807,50.284247130450765,13.041514418065924,65.15066976234456,46.76376504496894,24.849072666501208
254641.812,50.2792850070099,13.779047697157097,54.11695888717135,29.67139721123299,156.78176405789645
254641.816,50.39077359572955,14.109594129415711,38.71327377254037,18.407119534674813,-221.544099227395
254641.821,50.58630109052193,14.005329823082599,20.23273113270792,23.72839625547371,-126.06926578583371
254641.826,50.82964134373309,13.45084407242597,0.24415438393040292,41.941691606139145,223.6596487685678
254641.831,51.08109054827546,12.445111936164922,-19.547364872142154,58.56146510857011,-50.38684816260716
254641.836,51.29831461747627,11.003652264257877,-37.451759640054874,58.08677806479197,41.56659549237112
254641.841,51.440200003036225,9.164906178119892,-51.933092302431135,34.47781703408998,195.31937055325432
254641.845,51.47253961592385,6.998279551743565,-61.730717396306794,-4.843490934026846,-269.8174782535774
254641.85,51.36718984163955,4.599152861525146,-65.98707860728747,-46.159329076278205,-187.48046975585785
254641.855,51.097352620668076,2.0760321354211513,-64.35452396079548,-78.48122482771838,305.18094461054545
254641.86,50.64308358244874,-0.4454059779520961,-57.0093135567692,-93.26788122745204,269.69506361054147
254641.865,50.00157888508874,-2.8114722755506087,-44.599999466901174,-83.81531498203944,-463.69039707362026
254641.87,49.183110769074375,-4.856073568913688,-28.21790810851199,-53.85111608753812,-313.5560303316364
254641.875,48.198848685161224,-6.430494817668256,-9.35743977335866,-20.353874597610126,563.0479803579481
254641.879,47.0579132806425,-7.415843691576663,10.210328934059273,-0.45669626246157974,134.90026293923074
254641.884,45.771029206066714,-7.722458467067192,28.625019867448135,2.1735463297591564,-214.83691321455208
254641.889,44.353785400215486,-7.288651635428084,44.132929492674116,-1.5656360503600866,91.24986126799276
254641.859,42.82868066756665,-6.080398444182731,55.266408555757906,4.215806255209719,-225.71502541171694
254641.862,41.22154582736415,-4.099439242523951,60.970480363470905,26.589918021130835,-209.8762204369159
254641.866,39.553492496527326,-1.3970562623997735,60.67322236016611,56.93546042937122,295.561110741873
254641.869,37.83969309904852,1.9266177772482582,54.34393818763325,79.30864315946425,278.19957420457337
254641.872,36.09626186446821,5.739423583526552,42.53504004817283,84.23368104705892,-153.86144045069872
254641.876,34.34258219245165,9.887277983753297,26.34481335674936,71.8454240571693,-305.72150666341696
254641.879,32.597016108778355,14.193758491968131,7.296955340937808,46.58019281926589,147.78409432445557
254641.882,30.875778987270433,18.466172121844654,-12.80693796904967,14.598723149195575,155.11879295603308
254641.886,29.19239076681047,22.503342468391715,-32.0585349488807,-17.788451282162534,-289.92859500483655
254641.889,27.55285052024603,26.096590994967993,-48.64038994953137,-46.77688674410646,174.75929480203354
254641.892,25.955685629600367,29.03967365852452,-60.99053827102129,-68.765496636833,312.9326662364547
254641.896,24.396838182185082,31.14686181339643,-67.92162098435219,-77.86737976719937,-391.81798470867545
254641.899,22.868949438573754,32.26033424603748,-68.73062007732493,-70.56177735176769,-90.45827068076554
254641.902,21.359323263592522,32.25411871377918,-63.26961387623699,-49.374364738870405,316.7071160841061
254641.906,19.85263485201457,31.044796776039437,-51.94560733841996,-20.548105462336494,-166.43042778231478
254641.909,18.332193760208686,28.59774727007092,-35.678244142543676,8.101323680501656,-101.25887521542072
254641.912,16.781332390094907,24.931370652583166,-15.813414219717435,29.756827074409262,309.7573660409759
254641.916,15.189434888284287,20.126690169112788,6.016563834459804,42.32512942085273,-144.47638694775375
254641.919,13.552983608437899,14.325299484350513,28.030431596177056,46.09490911545172,-339.5193652958905
254641.922,11.869263469252836,7.712128145014612,48.41446890466193,39.15370389039784,298.99842371874536
254641.933,10.133374853718937,0.5024569508895353,65.45843459065698,20.08022006625402,169.09443537746813
254641.937,8.337804575073056,-7.067531924548737,77.69711031880924,-7.505694760913852,-238.8287562858631
254641.94,6.4723926945352686,-14.750029263763176,84.03559122453154,-34.23125449647895,244.27136492624314
254641.944,4.5333526074645665,-22.27980790468566,83.88130419199837,-45.33689593776732,148.8670456552439
254641.948,2.5340110560454234,-29.366881094326754,77.23278414882864,-28.058083081637555,-636.54176067931
254641.951,0.4986917183561408,-35.71968026436919,64.63798033848686,12.586273641718241,-228.67207985420185
254641.955,-1.5523324918385637,-41.083133357650446,47.07105318505741,50.53475153710126,613.255651071422
254641.959,-3.6063777242191293,-45.2544748933453,25.834489011412142,58.662285138649466,288.1171646258232
254641.962,-5.654378600518562,-48.083431421421245,2.4759128729415947,29.931656305303818,-290.52022239618157
254641.966,-7.6920438811005365,-49.478760322354894,-21.330847143729688,-20.259240709608527,-76.46288285099041
254641.97,-9.720851445529448,-49.41177926229679,-43.90840945933475,-64.49967831538483,157.2358470818511
254641.973,-11.744482646521053,-47.90944577069218,-63.67613156566277,-77.38064014661161,-234.34084915806403
254641.977,-13.768149255679106,-45.05035057387626,-79.25576576543735,-49.86088992093176,-149.01235229260868
254641.981,-15.797779575881815,-40.95865710918232,-89.56258674956507,6.301463061293259,377.3295017305957
254641.984,-17.833876454099105,-35.78763604906639,-93.85559436871151,67.23721340607139,-108.17681549256727
254641.988,-19.870748268697106,-29.71207550203537,-91.79167463312425,106.80017354810636,-343.11124167614656
254641.992,-21.902967325963836,-22.932698489710923,-83.48400301360921,104.96614807254329,380.8683504201563
254641.995,-23.92720315848639,-15.671728305226532,-69.50446530174008,58.52216178571971,149.51555424846714
254641.999,-25.941980517692496,-8.16422200844875,-50.84029840126671,-15.588789073557072,-339.8701900965412
254642.003,-27.94928846525254,-0.6522430733044988,-28.825063365212532,-88.37767023573925,244.8015275711894
254642.022,-29.947467350485255,6.6358502747580035,-5.005922708988306,-128.71340203362251,206.45859254012308
254642.027,-31.920663721303736,13.510463830510517,19.012654007692653,-115.94513414690405,-617.7354906458233
254642.031,-33.84358094910759,19.81708993308464,41.65470512028038,-56.24640852315038,-221.93056675597364
254642.036,-35.69479384551243,25.416628587096994,61.42002722023276,16.411968189852182,578.4649270841388
254642.041,-37.45994166532306,30.18317199731866,76.97727698400425,63.33029553899964,223.02221548257398
254642.046,-39.12795178777797,34.013667155258226,87.28046626775291,66.089979716169,-214.86679651016038
254642.051,-40.68987639638842,36.83238300569059,91.65484248087414,33.51279999138427,-11.310508140146236
254642.056,-42.13796272736114,38.594099181998324,89.85396551673944,-7.531076119293161,-20.55140630507666
254642.061,-43.46515042771106,39.28554957024794,82.08127106888958,-29.576326672402057,-244.71735203329007
254642.066,-44.668555756692555,38.91910431832206,68.9595716087711,-21.00673269995596,51.119997454188606
254642.07,-45.75228959152809,37.52717312957359,51.473007576672856,9.953656590816262,241.55241838302805
254642.075,-46.72727361673674,35.16156064419998,30.896289309316842,43.818826171298085,-88.31386168934493
254642.08,-47.610468679124594,31.89351596655144,8.70506552424374,62.15148015572292,51.84056146455707
254642.085,-48.42109506777806,27.818412401720032,-13.517230800339727,57.71742295085736,123.17417925886132
254642.09,-49.17499916293031,23.06252623469906,-34.177108145791415,36.698536678528896,-269.420150814989
254642.095,-49.885443766607445,17.777341156747134,-51.80204479831674,10.163764435064891,-173.32424346044218
254642.1,-50.56882383104014,12.124553402102197,-65.1834748697268,-15.236983243340045,250.92357530485293
254642.105,-51.24210080550822,6.275145099349577,-73.4604928967939,-35.886407956083886,313.4832133763656
254642.11,-51.91332047975244,0.41965454575980277,-76.14733633218648,-46.67647817204102,-292.9738698674979
254642.114,-52.58154259793851,-5.239060123174008,-73.17533783072295,-45.60997390667971,-350.24816048880683
254642.107,-53.244878810463135,-10.507494477603782,-64.9350984575938,-38.772829803763564,369.9519083227612
254642.112,-53.902440611650334,-15.21197481065974,-52.24924487631095,-34.35773322018431,162.12949460442658
254642.117,-54.55062866969124,-19.198500205118272,-36.28134487009716,-34.137073489565196,-194.27140292930144
254642.122,-55.17996262134454,-22.332910622095373,-18.41898333104738,-32.380494086180704,74.73278135643822
254642.127,-55.773723946640665,-24.50365497172137,-0.14851454271544054,-21.490880544802472,-142.6563659896587
254642.131,-56.31212134089235,-25.633236469865842,17.052647812637733,-0.3731106562252421,-196.75049933073643
254642.136,-56.78035070572376,-25.69461315308709,31.808126123632814,22.435388207486067,290.0032074567246
254642.141,-57.17207545906349,-24.717074132901647,42.95054348440232,35.98097376213645,164.1402365151961
254642.146,-57.48915974944466,-22.782943730953995,49.630978935947134,35.92274571944442,-174.31069959636358
254642.151,-57.74192464859652,-20.022780949458955,51.39931228964516,26.800877829275088,50.83871313433286
254642.156,-57.94554368784816,-16.601994118891717,48.26412946402115,19.58307475687718,93.9717876417903
254642.161,-58.11255340899959,-12.699878895872104,40.721789904684265,25.572817074230727,-245.32885516891102
254642.165,-58.25180971921321,-8.499927722276327,29.704876429127278,45.98402569140093,-238.11093693563384
254642.17,-58.374527597574534,-4.192544066500531,16.455897789140984,66.90590182699104,244.40775096800513
254642.175,-58.4946964059944,0.032034810826004546,2.3970184282267097,69.47276039973268,342.1454731244819
254642.18,-58.62434164583199,3.9992504193182894,-10.994538300248507,44.41237309686589,-259.9117895914766
254642.185,-58.774442972052476,7.554887575282395,-22.340318666140654,-3.951606060066564,-117.45614476668501
254642.19,-58.957086636056786,10.566561742133311,-30.507310951400676,-60.7243542042389,308.5374518400528
254642.195,-59.183283389191374,12.931571764821436,-34.708812905517945,-105.6994562138909,-212.08214184762647
254642.199,-59.4629067776439,14.579669258040388,-34.57846858735114,-122.7889313366854,-150.19642669364282
254642.173,-59.80428523639133,15.474970090682472,-30.199880800363303,-106.74616735289662,355.911287742617
