timestamps,Delta,Theta,Alpha,Beta,Gamma
254021.255,0.0001715304889354637,0.00028818033566725676,0.0006825562349523895,0.06519515242520964,7.008913855390906
254021.259,0.0018272828692142422,0.003040555404399142,0.0070451833835042735,0.5859227449567828,19.24237686550999
254021.263,0.007333709441406519,0.011961645737322444,0.026445103071350395,1.5837115003894522,-95.44025759383226
254021.268,0.014153066569656817,0.02196740266025399,0.04277093834365869,0.271402347144502,-117.30647455376486
254021.272,0.00784139359276883,0.008057488676270522,-0.0058311640226344445,-7.5371551122197165,325.73354075241457
254021.276,-0.03242944900865496,-0.06303162497782831,-0.18628445550825715,-18.75577310546727,298.0349743831124
254021.28,-0.12047399913310879,-0.20774885420186937,-0.4996130378447317,-20.33565291600452,-492.76013991677166
254021.284,-0.26227871772263744,-0.42375559690258957,-0.8795672505675739,-3.152401353387122,-433.61873202608723
254021.282,-0.4672932822123183,-0.7096046105443274,-1.2531371240398452,24.528388595995004,380.65468117017247
254021.285,-0.7515708564132838,-1.0699376313551585,-1.5636946831390386,44.11505983144927,412.84519557213844
254021.288,-1.1297383210992522,-1.5012339194730415,-1.7439687413966922,44.07575094635995,-170.9273727075741
254021.291,-1.6119246466632198,-1.9868365184240244,-1.71495282045704,25.60116184720212,-302.7550575042186
254021.255,-2.2098449658565498,-2.5083572594039856,-1.4264700942550674,-3.564963315107934,97.30080111181852
254021.259,-2.9386865587262565,-3.049705921760674,-0.8741201311777627,-32.92727970661665,280.1759490528584
254021.263,-3.811185634993572,-3.5876538007211023,-0.0770845356095026,-50.147525546152224,-170.3400110162134
254021.268,-4.837555884811755,-4.09300249441052,0.9200709080553924,-48.04797150942261,-336.8745844525989
254021.272,-6.03163317736673,-4.5425697610415305,2.0231520296081134,-30.692429342801336,346.89933875205986
254021.276,-7.406567093231169,-4.912828806662111,3.116568947493525,-6.655587809350235,334.16516342041945
254021.28,-8.96257163699184,-5.160491261637622,4.124124444765644,19.54459528795173,-464.45404564623857
254021.284,-10.68719113595591,-5.226204746572444,5.005274738537693,42.98269717107799,-349.00156026870565
254021.282,-12.567601407276955,-5.059577280855466,5.696384814276861,52.16201720642296,367.16273608917834
254021.285,-14.594687659526926,-4.629098868267933,6.096820619512083,37.45222061388855,402.84032230945286
254021.288,-16.755878987111373,-3.911745154918928,6.11196591047715,3.669597425161041,-187.1954046747582
254021.291,-19.032867101842164,-2.8908004278546535,5.675185642836286,-32.32700314921055,-342.5477839872934
254021.295,-21.408952444504802,-1.5697911855994402,4.728073186200173,-55.146604919303705,80.90628893610784
254021.298,-23.873219302789202,0.020446473619112827,3.2195005541292803,-57.893304946958075,274.22591393332925
254021.301,-26.41436100500018,1.8338901509273984,1.1516618282088114,-39.435942520939896,-5.543609240788297
254021.304,-29.014927602917975,3.8210941857260736,-1.3838981217055484,-3.5828980201931815,-338.19346524313033
254021.307,-31.656480404658186,5.922214687064304,-4.229485406135721,36.89705910216584,-86.50353202669828
254021.31,-34.32577608421008,8.059050977643068,-7.194814359248873,63.77804702300015,441.82141283761956
254021.313,-37.00756215057695,10.15098672469512,-10.036923170798952,67.51014102415868,177.9074465408584
254021.316,-39.67395656011466,12.13627043013497,-12.438495521377854,53.50881786892417,-521.7802317450356
254021.319,-42.289757071727834,13.964571200498687,-14.070478781336991,30.631046425107286,-270.5976351945065
254021.322,-44.826269007867516,15.574807009327023,-14.69182712653232,0.8551205870919858,503.94859088297517
254021.325,-47.261274133059906,16.897938144557678,-14.175133930195296,-33.71312940977046,381.24560210701327
254021.328,-49.56719237921881,17.880327690702565,-12.470182565365052,-61.601981573525464,-359.24161412122646
254021.332,-51.70993881578926,18.487621174255914,-9.610641813007375,-69.87738076082836,-477.57225816517155
254021.335,-53.66123217073696,18.684934860402322,-5.769733029545143,-58.102842470508406,239.4385074865383
