timestamps,Delta,Theta,Alpha,Beta,Gamma
254557.409,-0.0018752213157094866,-0.0031504714500923173,-0.007461903763561805,-0.7127324143212768,-76.62348975490634
254557.413,-0.01379753694439439,-0.02285943826997963,-0.05243303426199579,-4.057025769471652,42.1110388621227
254557.417,-0.04946189943830946,-0.08022802990026769,-0.17503423245880365,-9.55206413877518,301.90339969700665
254557.421,-0.11975284359052032,-0.18833057677342016,-0.3807716679523369,-10.806787367838222,-176.77017686260822
254557.424,-0.2313257943794523,-0.34916538063115043,-0.6341136059492682,-2.239675590606429,-486.9434195038415
254557.428,-0.39671476155932095,-0.5708022892135214,-0.9067376718961494,11.19930391300069,260.4917154500581
254557.432,-0.6396854347434902,-0.8755061191515356,-1.199920447529808,18.042798098387955,425.19617485894906
254557.436,-0.9884489906318453,-1.2861502393467583,-1.5091513856022223,13.646818428268901,-102.9409165165797
254557.44,-1.4687592368071054,-1.8127646056388085,-1.7923383627826965,4.185281405124547,-263.64778493257853
254557.444,-2.1067210917457215,-2.4566442844068934,-1.987981582979364,-2.4104540262665113,-146.34583567144972
254557.448,-2.932485668766714,-3.2163117372208903,-2.040102813988829,-3.484847857253824,318.88119596920694
254557.451,-3.9707706587385596,-4.071218521664548,-1.8685296759025458,2.3654737969635624,254.22360008148695
254557.409,-5.22832853872685,-4.962047581793059,-1.3378747726897462,17.040610100029035,-592.6117858350291
254557.413,-6.697347063489916,-5.800999192608523,-0.309829332457538,34.34733276352273,-196.16372070421826
254557.417,-8.364182724744886,-6.49258909789337,1.2808018280658864,38.96193136730583,656.8786261813023
254557.421,-10.207981368076451,-6.937283028708509,3.40546757677088,19.930798035639288,-35.81244991572256
254557.424,-12.201450738878965,-7.038979426593494,5.926580810716567,-20.900463639461623,-418.15025667267355
254557.428,-14.321825847288,-6.729324896712181,8.55933192805098,-72.31903281109336,259.6071093864399
254557.432,-16.557002781277895,-5.981503501225238,10.884118835663221,-116.57894645585581,284.6887749241914
254557.436,-18.899456480996523,-4.800585991885975,12.436552038161146,-131.10636812856828,-152.27411736591463
254557.44,-21.339965837966542,-3.2121501604535907,12.806037823946772,-98.80203120015463,-309.85332387886046
254557.444,-23.870975360380527,-1.2665607055742192,11.68733410719975,-23.039732566910992,-143.7597013615715
254557.448,-26.49077037885369,0.9567439567356365,8.918683041153887,70.2556778441153,374.48734280629355
254557.451,-29.194406620282184,3.3689336714151317,4.5591488798109285,149.33810836028783,275.02266825071354
254557.455,-31.961415861092785,5.896537156373859,-1.0546274214886848,192.34081663327854,-557.6689575856783
254557.459,-34.761661371584815,8.473577673521792,-7.370641789691251,186.53379370406157,-297.9328504769543
254557.463,-37.57058646138555,11.017535938508226,-13.748444659398857,126.55841524099901,653.1832413181858
254557.467,-40.369040614573315,13.4331386594734,-19.5251741790371,24.947834069932256,354.84522628264807
254557.471,-43.132873404291274,15.634173744175925,-24.041124111037256,-83.76849539079244,-498.1563258101598
254557.474,-45.835015570701515,17.543146042694985,-26.722574330811973,-161.30064141161893,-351.7345067322261
254557.478,-48.45671000926357,19.075221052815994,-27.19302645672437,-187.26922922485454,346.6753203282533
254557.482,-50.987025817659564,20.143234415622935,-25.308409423945633,-161.65096921243202,322.06924329342723
254557.499,-53.41113596920002,20.68200532533091,-21.120959884977502,-95.8406760418117,-293.3725412657701
254557.503,-55.70720804272473,20.656360518099635,-14.866523814509057,-10.272047811821526,-391.1717541946458
254557.506,-57.856306774120924,20.045522691119672,-6.991763739725367,65.53699060276367,183.1599926201963
254557.51,-59.84811239739431,18.83466249636169,1.8614819597440928,104.70014544662183,450.1220785807528
254557.514,-61.67334334139326,17.02929692009302,10.950400953049499,100.32460182252144,1.176294871788312
254557.518,-63.316175442529484,14.668451246291337,19.531124481577514,67.75227818645439,-415.95418481170475
254557.522,-64.76002482715782,11.813231794114511,26.897325490041005,28.28939871723103,-168.69157641266528
254557.525,-65.99643278485124,8.5296075727174,32.404491498783905,-4.5804453135590295,433.8843275437387
254557.529,-67.01885039444491,4.897301771215235,35.5566548216976,-22.84524735638024,290.2176701182878
254557.533,-67.80996327040194,1.0287170796926557,36.102633893161425,-20.375261612024044,-551.7589259300337
254557.537,-68.34581566372853,-2.9429274164250723,34.030785140926206,-1.4783404797563608,-381.9233054625494
254557.541,-68.6107184945082,-6.894425979884133,29.49818240381835,15.278799778477321,575.5434771823386
254557.545,-68.59677968247307,-10.715800143793093,22.81938826459806,13.571689871578126,463.44604205041935
254557.548,-68.28997126191446,-14.289939377635076,14.50094373690826,-3.9296891985694202,-447.86484843330544
254557.552,-67.66937481268516,-17.495757368685865,5.1980367894488575,-22.92947659456131,-537.2653127265678
254557.556,-66.721939220341,-20.23792631199104,-4.406095957275383,-35.41625762924072,328.97544462339755
254557.56,-65.44909835872565,-22.460632392578546,-13.677312169733975,-41.605931273592724,487.9907341153965
254557.564,-63.86014086884122,-24.136442261055443,-22.038139500371692,-40.53537727681572,-225.77530309893964
254557.568,-61.968464195813944,-25.25905289905429,-28.981613845889683,-28.77517796779702,-262.94406207682124
254557.571,-59.79612603626792,-25.84943705062264,-34.114997652400945,-6.975644036170112,53.958263558993465
254557.586,-57.375746948962714,-25.95612477827593,-37.18155097375002,18.970696026843836,192.94876779366354
254557.589,-54.74166866958204,-25.636152741796394,-38.028185068828705,44.29672115846948,108.02728619716204
254557.593,-51.920607830216525,-24.93577103953202,-36.57388798495585,66.98484582062301,-420.88639583124467
254557.597,-48.93621610683063,-23.896375082816142,-32.84437925321823,80.2972538277442,-201.58671157960103
254557.6,-45.81835938530624,-22.568890331957327,-27.0225706921685,71.9280204068609,573.2895023207618
254557.604,-42.59704365679295,-21.001519713072877,-19.42090451095199,38.12944132617495,309.00861358257265
254557.608,-39.28872705520301,-19.21549951821241,-10.417510585476098,-7.639445911993221,-551.7230340610523
254557.611,-35.89975757671263,-17.21243557095956,-0.4692287284618075,-47.907732132303025,-435.02258221438433
254557.615,-32.44188968202907,-15.003143787436102,9.832856848799292,-76.37102943707242,523.3157449956032
254557.619,-28.93364244077754,-12.611176137345964,19.79190474864432,-92.8956383349946,465.85214956252287
254557.622,-25.389090755960158,-10.054280752203274,28.7042065159677,-92.78767800354713,-447.313102497419
254557.626,-21.817694257192837,-7.345465517298157,35.91333855953536,-71.67930089317119,-393.94730116902167
254557.63,-18.235841006626455,-4.514086278918296,40.81669357891569,-35.577566093262234,306.83828790723203
254557.634,-14.670411869809683,-1.6117451914219998,42.91342203970022,3.0326051129542555,326.66352074417216
254557.637,-11.151020450443458,1.3025428302734874,41.899262201635125,36.430221840408436,-158.6451556064333
254557.641,-7.705115463698969,4.172389651561468,37.73105741735422,63.342470894480584,-269.5075009562728
254557.645,-4.362063483211108,6.93849668276786,30.627258156481908,81.9034310658923,-5.045334750688096
254557.648,-1.1554472119615131,9.536573236411366,21.052426713900815,87.88730553859993,310.9462443182907
254557.652,1.887361566115004,11.917181488711748,9.730378011414293,81.75077136492386,159.6989354704317
254557.656,4.756495675208969,14.06554813192935,-2.3742212695888396,69.55983506840953,-556.5940061075156
254557.647,7.452573595173786,15.987799933713756,-14.185666925042858,51.5146080073262,-268.61046662142974
254557.65,9.972193063482328,17.68390141288476,-24.68835003547586,18.324162239413607,693.6935338940699
254557.654,12.311024757645157,19.151765950723863,-33.00976864846447,-32.73909185755753,379.49058143133004
254557.657,14.478002937364838,20.410291591809546,-38.442540093502814,-85.70841829643155,-549.725590506435
254557.66,16.493395609402256,21.493346303282095,-40.524262120371816,-118.96953533125352,-502.84711651697046
254557.663,18.37282288850277,22.419514936789835,-39.15034534494398,-124.4071679209028,419.08970736060456
254557.666,20.123921741799954,23.18531997587508,-34.58758783427623,-106.04877696244125,522.3865545880883
254557.669,21.757203573111447,23.78417348858682,-27.3865303831318,-68.34257012402483,-372.14997314812274
254557.673,23.28817517009025,24.210340441703366,-18.307052530242157,-16.65631009517012,-414.5399776754451
254557.676,24.726897780786366,24.441682766474997,-8.278725988766897,35.959204609102095,243.59428717362863
254557.679,26.073804661594835,24.434697506461085,1.6849889320534472,73.88556318936322,360.8369541625592
254557.682,27.328664710562066,24.143376738607436,10.635407182747652,91.38002131234836,-64.3244977435655
254557.685,28.49729058270301,23.533951044549216,17.81195059827282,93.52738853269322,-419.0692863488267
254557.689,29.584995856661823,22.57619808057982,22.68143585424639,84.90403295833309,-67.48585960334624
254557.692,30.58972779154604,21.234457775440703,24.95137142291601,64.94706620048808,489.9102691752931
254557.695,31.510511172761557,19.48530721805845,24.623166635357656,36.64641413509038,173.84821717654057
254557.698,32.359140155783805,17.33957203373871,22.021797504845058,9.933390684152599,-574.1256657748984
254557.701,33.15389151446182,14.831376869001762,17.709030421622618,-10.210967994765076,-289.02739298071845
254557.704,33.90510088962236,11.99262796735914,12.342527839704587,-30.39173319666628,612.0242876233293
254557.708,34.61807053493541,8.857958794656252,6.609871437160066,-55.45665234779491,410.483669608549
254557.725,35.30785008205888,5.489594794007026,1.2137310789795963,-76.32456965681425,-527.4663533977371
254557.728,35.99836235243403,1.9734613953540432,-3.212807399476849,-80.58416654495707,-527.1113585379737
254557.732,36.7064295026486,-1.6113775778456685,-6.241860395372332,-68.67114446707919,418.17179370671255
254557.735,37.43738509181181,-5.202192825919249,-7.702197399785376,-49.80066306779055,545.8428261516987
254557.739,38.19561534686503,-8.735475728149726,-7.632645651436384,-27.942361779543802,-321.8730185230792
254557.743,38.98777050484419,-12.142784434858648,-6.245686622764876,-1.853826652832808,-428.52048819708455
254557.746,39.812943342659906,-15.369075072517308,-3.928281969284663,25.173038851919536,171.14739743982992
254557.75,40.65871540995519,-18.37981955305853,-1.1955105175712846,46.007285399853494,414.9792221336088
254557.753,41.513382663738795,-21.139513028623888,1.436546106775576,59.97932439279299,11.31270284256074
254557.757,42.376646930161314,-23.59380244110709,3.559746339570944,72.50067129064286,-604.6657031838101
254557.761,43.25153906207301,-25.685340714884,4.879984603928964,81.45975130667904,-150.53938709779396
254557.764,44.1325254155838,-27.37606343410518,5.1934121940341225,74.22895189951268,687.2664622906036
254557.768,45.011679968358855,-28.63739420979227,4.431592843301632,44.144247753252,253.4996081032263
254557.771,45.89186303280765,-29.428721659095498,2.7164287338163033,1.4397142981032887,-574.0797692499921
254557.775,46.78241113456002,-29.707209806607,0.3130481120386122,-38.474731823314826,-365.3869464543821
254557.779,47.684473189904985,-29.455269067132576,-2.4738683646910977,-68.99679789505528,501.8242716006947
254557.782,48.591141784887114,-28.68096949857072,-5.335719809201748,-87.86608287813796,414.79911471306366
254557.786,49.49845794697684,-27.398860086280052,-7.946114731035932,-88.95227757425349,-480.6563422321199
254557.789,50.40451235100098,-25.63144193289665,-10.000682401828568,-68.7303037402974,-341.2307411133386
254557.793,51.29880331576861,-23.426873324992908,-11.29234136913857,-34.861430637997756,380.7097898578896
254557.813,52.16223554947457,-20.85686433450699,-11.723842469439422,0.27947124713531935,307.41110325073885
254557.817,52.97851068500703,-17.994244021431633,-11.259515494934213,30.976364709001206,-236.8513656629024
254557.821,53.73827711082885,-14.903661799692298,-9.907790268858255,56.505684074304305,-394.4853286450034
254557.825,54.43054078407529,-11.654793767094867,-7.757468988874341,71.88753601202022,106.82154798077504
254557.829,55.03693874741566,-8.330098431778948,-4.9915130345486105,69.0810714225536,436.8971497384405
254557.833,55.53898720259018,-5.00968814979249,-1.835140602303187,48.14606762519389,39.960576368244425
254557.837,55.92648243627944,-1.7548981226378952,1.499408240803947,20.10797792053641,-400.38427562037316
254557.842,56.1927285305916,1.3842725396985212,4.804247605647033,-4.378086357329699,-198.57175333644932
254557.846,56.325814899271904,4.35471396783222,7.8505508125843475,-23.010714315789823,442.1503867970133
254557.85,56.315017905116974,7.112090346862376,10.43240328199332,-34.713766616284296,319.822923258835
254557.854,56.164276710557644,9.643888128819484,12.433730524428835,-33.88004944373627,-567.5624548483875
254557.858,55.88840700938372,11.960805096088759,13.805598810408588,-20.432264977137844,-411.7747355603002
254557.862,55.497319352255126,14.066977188492505,14.488972344739267,-7.472355733001827,576.1444379572486
254557.866,54.99460187620103,15.956081459623244,14.410860312055576,-8.190438966113497,464.7839159801658
254557.871,54.38909948015687,17.630410472615146,13.543003709683337,-20.2083619788203,-425.4467852888976
254557.875,53.69561311417542,19.100688698086255,11.909377049474946,-30.816349945361377,-426.18192833372797
254557.879,52.92340117011666,20.365026189591923,9.540500013756395,-32.06553449116583,274.7104326519835
254557.883,52.07201917678543,21.40195025626067,6.46776554351558,-23.542011283801003,334.0245636189029
254557.887,51.13832726659046,22.18394910349347,2.7707641127578944,-5.886325305319293,-154.08674223838514
254557.891,50.12089902678209,22.686771916839174,-1.3929693712812643,19.7987260098817,-250.55563217105455
254557.887,49.01576935394975,22.883796433809643,-5.805842697382406,46.96844713594645,1.4373965914227214
254557.891,47.81450521632687,22.744818148630124,-10.205160997942347,65.39834363296606,318.91702011119384
254557.894,46.51536961537825,22.257323882351805,-14.251643962738665,71.12275873940992,141.85051026829186
254557.898,45.134332337147654,21.445813213691007,-17.51932132621633,67.9892521690851,-610.9163240884698
254557.902,43.696236675349915,20.35483524163161,-19.590450622326877,55.228421062982726,-247.29111966887996
254557.906,42.21859936170036,19.019077138278096,-20.180041484431413,23.444560192940664,750.6193462475283
254557.909,40.71412892513541,17.466809594122036,-19.159914104943738,-28.899077975646783,375.7158445439809
254557.913,39.20476187245854,15.743215640475722,-16.51796707209413,-83.48949091594378,-559.1691242204773
254557.917,37.719902139408894,13.905389141294691,-12.378044233954531,-116.15398310140924,-494.75919953660923
254557.92,36.28133854723585,11.994386221253801,-7.05989927103119,-117.12468902499788,399.4897892633395
254557.924,34.900631582059006,10.03030464186526,-1.0563823104652545,-90.85544973698751,480.74731004888525
254557.928,33.58963811274617,8.03105190011296,5.067173002568821,-44.88660229732312,-369.2177162981769
254557.932,32.36212030794318,6.015626976846449,10.74032179631316,10.89586031807842,-371.3330472528366
254557.935,31.22377388266022,3.987691042501728,15.406319766010602,60.247046329874976,265.5082762684939
254557.939,30.16941693717778,1.932691410347196,18.574754492068006,87.83138792214652,356.6588775388396
254557.943,29.193201550998005,-0.16185407598527057,19.923103175417115,91.45161910348045,-95.70296407692199
254557.947,28.29565648747669,-2.2922692429098612,19.360273148214272,80.70870010286906,-441.4707905368426
254557.95,27.476692522555616,-4.4498383513987685,17.00038258158,63.219817269875435,-57.94796245549279
254557.954,26.728213105694095,-6.632584400485027,13.114916055963523,39.09722575380421,510.54033774611025
254557.958,26.04276044497515,-8.829242936510237,8.138549225383644,10.56152261238105,201.7828549709456
254557.964,25.42615287311221,-10.99767887926072,2.669093860086336,-13.232464705144782,-583.2885370547726
254557.968,24.892032111834983,-13.07652300152981,-2.633227750637785,-27.63253575607654,-319.6670417893352
254557.972,24.447394387074564,-15.012898667057234,-7.187530959070696,-39.820609123736226,596.5744179773941
254557.976,24.094252496998106,-16.76157044551902,-10.547331760502137,-56.33161534202534,398.5495507224821
254557.98,23.842750453799376,-18.26442282831402,-12.390028487660588,-70.58172637933532,-484.3682470693043
254557.984,23.70992649913763,-19.455752936881304,-12.557033423438263,-71.65329644575966,-474.4234551290251
254557.988,23.70479283889174,-20.291101781266626,-11.130775557553248,-59.02246199875069,384.0892946777866
254557.992,23.824863372413137,-20.754687017028864,-8.427311964398076,-39.309229008533386,507.65995957204893
254557.995,24.06684342746406,-20.841117873733356,-4.899769538351512,-14.553976029625574,-327.3236467078298
254557.999,24.42968435654069,-20.550168793485913,-1.0636518779729158,16.10858449367989,-432.4315810834463
254558.003,24.90517560058248,-19.90267695321817,2.529226368911833,47.04986909011782,210.13599920240708
254558.007,25.474142758444124,-18.945405579347582,5.3467482508021735,68.17126148089146,371.93569402281616
254558.011,26.11589319040912,-17.73203423250589,6.985241784800385,75.79577703665109,-50.522191026169594
254558.015,26.815794852621103,-16.307730046655358,7.2477149033167425,74.03988405422442,-423.3806518840326
254558.019,27.558904206202918,-14.718496856998044,6.13256285494625,64.68464982192623,-92.83236735910037
254558.023,28.322049745257594,-13.022927507405873,3.7941752586124893,43.91989561660116,499.4635207420648
254558.026,29.08165720588397,-11.276353395473894,0.5543366066434132,12.981718225968503,235.3134838840261
254558.03,29.826869098306652,-9.506882911949273,-3.0884626652039855,-16.709377919823506,-563.503077781422
254558.034,30.555165352503035,-7.7234911176197,-6.550887413387493,-36.2633000789632,-367.5944526959612
254558.038,31.257995783553667,-5.9418796738618544,-9.305679635324065,-49.45201445909796,578.3748719659495
254558.038,31.921413582831313,-4.183714245448979,-10.943734249969436,-62.49920064726648,406.3816792498093
254558.042,32.53726012108792,-2.4576301284209405,-11.17523902864424,-71.77591344261839,-491.5546722784018
254558.046,33.10188695239614,-0.7625905329543535,-9.872100937284728,-69.67240738087875,-337.1477185549277
254558.049,33.604919421469035,0.8915700765688562,-7.13112538289637,-55.628393918316405,361.5864291355844
254558.053,34.028765386965354,2.4831845248529816,-3.259249718389371,-33.53956316218349,315.318215542887
254558.057,34.35973926888393,3.9982518327496983,1.315033356232489,-3.865445932403719,-238.47308437061466
254558.061,34.59194433633689,5.436683803541701,6.107279598989867,32.874262089256284,-406.74961067333726
254558.064,34.71797542489995,6.795323449967144,10.589901161647997,67.09660228385805,104.87537564806298
254558.068,34.72372398072538,8.05871217992041,14.23027275285927,84.15187837145602,512.133120917377
254558.072,34.59922541761076,9.218051076987393,16.598111314251682,79.44802133038593,49.52479940660725
254558.075,34.34919895924793,10.288644071262494,17.45273750036938,61.75357895313223,-608.7739134393723
254558.079,33.98476920111718,11.293561067914686,16.723019737046503,38.861042335069826,-189.4257193202285
254558.083,33.51033734995498,12.23922448172451,14.452179131067615,9.734855717091738,649.545169942204
254558.087,32.92870354969786,13.12367564478268,10.815266278443124,-24.27966298468891,295.3329277321398
254558.09,32.254629408529865,13.959370058129528,6.157733306484323,-51.29104458939239,-573.9024528966868
254558.094,31.511618068963422,14.766045243817667,0.9401640633045993,-60.723465884860374,-394.33262751135413
254558.098,30.717220670202483,15.544041425648658,-4.373881460615202,-55.7821439830568,474.74115656513476
254558.102,29.881524868218303,16.27197933841285,-9.364039490910235,-45.96200144496442,421.6111380000237
254558.105,29.01655420250723,16.924330896620884,-13.643770398513482,-34.285620244877855,-413.8835180654696
