timestamps,Delta,Theta,Alpha,Beta,Gamma
253994.113,0.0005068489617147088,0.0008515331870504964,0.002016859633203052,0.1926426929732715,20.710374770104497
253994.117,0.005129841685957189,0.00853160188927462,0.019745039343998093,1.6288792420764018,45.84540171405875
253994.121,0.023637691523857814,0.03869683197709163,0.08632615450577577,5.598116626112652,-114.52945273724863
253994.124,0.06788176727199596,0.10843117218949364,0.22801287220743918,9.53543595912201,-224.3432668461938
253994.128,0.14099951792166032,0.21686640598454118,0.41409906165911303,5.422762811362092,235.64226814088147
253994.132,0.23506559857966253,0.34185107262639614,0.557157121568299,-11.107509277288688,460.5211528242304
253994.136,0.3419484525798092,0.4603515546242565,0.5786429602048156,-30.465235300196923,-209.89068315536406
253994.139,0.459764921151363,0.5608082566299643,0.4499646370505011,-35.59726498537695,-539.907462800615
253994.143,0.5851147237965287,0.6303730696857871,0.16375983257994642,-19.872153374346883,41.37107451859578
253994.147,0.7065720166028547,0.6447657987256638,-0.2895002112487325,7.577395384225719,468.14459875172616
253994.151,0.8119424539009941,0.5824087385178589,-0.8847052696351871,33.69824615034601,74.48583546692576
253994.155,0.8961250576162145,0.43897382889441394,-1.5315990903788839,50.49192247046188,-440.3155593164447
253994.113,0.956218469603661,0.21889327334669745,-2.110976693951843,52.38320972886652,-53.97842164703172
253994.117,0.9863869315687165,-0.07377660000034385,-2.5148083726270047,36.20882357859689,482.5738384772923
253994.121,0.983346890358462,-0.4262240738046283,-2.639254038326277,7.3632224254221885,-97.64887035308816
253994.124,0.948020475706385,-0.815001211257193,-2.3957931403910955,-22.729066771176825,-468.77891744740646
253994.128,0.8763609138957665,-1.2230543039086375,-1.7656411771066467,-46.43570040963872,258.87049506935716
253994.132,0.7565858728832344,-1.6449285586635458,-0.8132688839721892,-60.26274018319852,419.0585215740206
253994.136,0.5796305038378973,-2.068752990166479,0.3675903634686978,-58.30280652394053,-211.72246987135105
253994.139,0.34521444483617814,-2.4666185392127664,1.6877777607795266,-35.75820682624041,-449.50317714360534
253994.143,0.05370611377009391,-2.810253580852107,3.032735998676891,0.25027155862989614,26.35323966775129
253994.147,-0.30073722749989473,-3.084091898515169,4.244592083058462,32.28220429970116,495.89044460537923
253994.151,-0.7232441439866382,-3.273916433197048,5.170971939180022,47.7687674283995,69.18066150068475
253994.155,-1.2106782632899777,-3.35480305845144,5.712928297385178,46.61191704506357,-475.7632201134622
253994.158,-1.7585743619320116,-3.304638056917438,5.802707928829275,33.12952337511969,-118.06160389326207
253994.162,-2.3716924652408506,-3.123192252323317,5.367458925010402,9.810032999511748,460.18529222489616
253994.166,-3.0599621701611497,-2.8246391842433747,4.362101348851608,-16.63846151582853,233.9048043596261
253994.17,-3.827127422246894,-2.417201713186833,2.8292192324265306,-32.33727466378552,-447.4276910688267
253994.176,-4.672060726431715,-1.9053123842314768,0.8904378680700795,-28.061231460115902,-341.0255986868431
253994.181,-5.599426756919857,-1.3078090352656992,-1.3100809115429626,-9.78719756179565,373.2365260263691
253994.185,-6.6195395379855,-0.6564930810935836,-3.614054839443984,9.005252833812543,381.9278531548347
253994.19,-7.737027989114947,0.024875673992355907,-5.812375322265548,21.31790383982033,-274.287655594898
253994.195,-8.948085794820438,0.7258492447494194,-7.657023527428697,26.695014838095904,-417.9287769052588
253994.199,-10.250467667376807,1.4320150650338097,-8.93397870788219,22.85065316366801,194.50730677326519
253994.204,-11.647527237377847,2.1185677007537134,-9.503436051149373,7.441936171682203,463.96983320656125
253994.209,-13.138500229829537,2.76794229944893,-9.272600949006721,-13.079191052958663,-108.55142076465518
253994.213,-14.71228531672087,3.380530405423028,-8.183908526138223,-26.3144707345646,-496.15850511024667
253994.218,-16.356260519282745,3.958593165274518,-6.266972554814,-27.55576665589097,-1.0729906325147027
253994.223,-18.06484036694966,4.491076283308303,-3.6758544083403897,-22.9800347606761,515.0294519349467
253994.227,-19.83268974198874,4.965698019562223,-0.6433247805228166,-17.726446234487188,109.17734191748043
253994.232,-21.64489124836616,5.385915419097422,2.583236646889626,-9.412486429867885,-497.54627748231235
253994.237,-23.48166714216412,5.761858067536276,5.7410182269197625,3.1451839045097323,-202.50539130392764
253994.241,-25.329161470131822,6.090983003264668,8.529448094413087,13.465354704214679,434.45647742711583
253994.246,-27.177268177349323,6.36207276677336,10.65287604873376,15.821817404031766,288.176874562374
253994.251,-29.00868179294391,6.574509100492525,11.899742144829137,13.891267319265774,-350.95953750671026
253994.255,-30.79823180508216,6.738952917402356,12.164175981580831,14.325588244412524,-349.36791626944995
253994.26,-32.52250212942023,6.859989032642415,11.412504507283465,16.32598729603621,260.5223742217459
253994.264,-34.16207661131649,6.932199679994004,9.67861123478156,14.453838332751271,364.63007463279666
253994.259,-35.693435313351,6.954492893837818,7.098267870146114,8.232303280727326,-183.1490325164264
253994.263,-37.087164960232194,6.933089490625607,3.9034147108168633,1.3790016145840753,-387.86353067736775
