timestamps,,,,,
254453.967,-283.203,-648.926,-567.383,-821.777,-227.539
254453.970,-795.410,-1000.000,-559.082,-1000.000,-301.758
254453.974,-2.930,450.684,201.172,529.785,17.578
254453.978,645.020,-884.277,348.145,-940.918,98.145
254453.983,67.871,-238.281,-377.930,-409.180,-197.266
254453.987,-652.832,-1000.000,-730.957,-1000.000,-265.137
254453.990,-183.105,-298.828,-211.426,142.578,168.457
254453.994,682.617,990.234,213.379,-959.473,448.242
254453.998,223.145,467.285,-74.219,-14.648,-15.625
254454.002,-671.387,-1000.000,-687.988,-1000.000,-373.047
254454.005,-447.754,-846.191,-392.090,-354.980,-147.949
254454.009,481.934,803.711,273.926,938.965,171.387
254453.967,-283.203,-648.926,-567.383,-821.777,-227.539
254453.970,-795.410,-1000.000,-559.082,-1000.000,-301.758
254453.974,-2.930,450.684,201.172,529.785,17.578
254453.978,645.020,-884.277,348.145,-940.918,98.145
254453.983,67.871,-238.281,-377.930,-409.180,-197.266
254453.987,-652.832,-1000.000,-730.957,-1000.000,-265.137
254453.990,-183.105,-298.828,-211.426,142.578,168.457
254453.994,682.617,990.234,213.379,-959.473,448.242
254453.998,223.145,467.285,-74.219,-14.648,-15.625
254454.002,-671.387,-1000.000,-687.988,-1000.000,-373.047
254454.005,-447.754,-846.191,-392.090,-354.980,-147.949
254454.009,481.934,803.711,273.926,938.965,171.387
254454.013,520.020,861.816,-27.344,579.102,48.828
254454.017,-448.730,-804.688,-656.738,-906.738,-260.742
254454.020,-522.949,-1000.000,-651.367,-657.715,-20.996
254454.024,208.008,565.430,153.320,854.492,315.918
254454.028,507.812,-972.168,351.074,848.145,73.242
254454.031,-68.359,-630.859,-599.609,-676.758,-166.504
254454.035,-544.922,-1000.000,-859.863,-1000.000,64.941
254454.039,-154.785,329.590,24.902,376.953,169.922
254454.043,498.047,-861.328,425.293,-951.660,38.574
254454.046,164.062,-102.051,-324.219,-252.441,-204.102
254454.050,-705.566,-1000.000,-739.746,-1000.000,-370.605
254454.054,-428.711,-261.230,-70.801,-62.500,-162.598
254454.072,531.738,-945.801,427.734,-985.840,27.832
254454.077,475.586,421.875,-155.273,274.902,-43.457
254454.082,-530.762,-1000.000,-729.004,-995.605,-207.520
254454.087,-632.324,-798.828,-312.988,-555.664,-225.586
254454.092,350.098,826.172,381.348,883.301,6.348
254454.097,708.496,853.027,26.855,725.098,125.977
254454.101,-243.652,-833.008,-763.184,-814.453,-32.715
254454.106,-828.613,-1000.000,-483.398,-947.266,-172.852
254454.111,41.016,638.184,316.895,679.199,-8.789
254454.116,776.367,979.492,207.031,-965.332,146.484
254454.121,-48.340,-637.695,-579.590,-574.707,-91.309
254454.126,-817.383,-1000.000,-690.918,-1000.000,-328.125
254454.131,-111.328,104.980,-53.223,355.957,-37.598
254454.135,774.902,-889.160,245.117,-956.543,288.086
254454.140,203.125,99.609,-273.926,-280.762,-7.324
254454.145,-776.855,-1000.000,-684.082,-1000.000,-374.023
254454.150,-413.574,-477.539,-191.895,-169.434,-64.453
254454.155,587.402,970.703,318.359,990.234,376.465
254454.160,481.445,609.375,-111.328,349.121,132.812
254454.165,-536.621,-937.012,-733.887,-996.094,-261.230
254454.149,-601.074,-930.664,-453.613,-623.047,-123.535
254454.153,498.047,716.309,151.367,873.535,385.742
254454.157,534.180,988.281,156.738,644.531,251.953
254454.161,-451.172,-700.684,-567.383,-885.742,-324.707
254454.164,-729.004,-1000.000,-565.430,-953.613,-304.688
254454.168,17.578,536.133,297.363,616.699,105.469
254454.172,624.023,-905.762,371.582,-978.516,123.047
254454.175,-2.441,-391.602,-462.402,-528.320,-221.680
254454.179,-683.594,-1000.000,-750.977,-1000.000,-267.578
254454.183,-156.250,-58.594,-88.379,283.691,39.551
254454.187,643.066,-919.922,343.750,-925.293,214.355
254454.190,259.277,203.125,-214.844,-81.543,-64.941
254454.194,-509.766,-1000.000,-855.957,-1000.000,-205.566
254454.198,-258.301,-861.328,-533.691,-159.668,132.324
254454.201,367.676,756.348,302.734,992.188,86.914
254454.205,406.738,804.688,34.668,428.711,-133.301
254454.209,-352.051,-904.297,-825.195,-943.359,-88.379
254454.213,-701.172,-939.453,-455.078,-774.902,-117.676
254454.216,139.648,742.676,387.207,776.367,5.859
254454.220,644.531,972.168,232.910,845.703,61.035
254454.223,-150.879,-691.895,-605.957,-730.469,-182.129
254454.226,-749.023,-1000.000,-594.238,-1000.000,-112.305
254454.230,-41.504,469.238,234.863,516.602,193.848
254454.234,700.684,-951.660,320.801,-901.855,241.699
254454.238,255.371,-498.535,-601.562,-238.281,171.387
254454.242,-764.648,-1000.000,-759.277,-1000.000,-95.215
254454.245,-414.551,-106.934,-7.324,52.246,-79.102
254454.249,605.469,-965.332,338.867,-931.152,225.586
254454.253,312.500,272.949,-237.305,80.078,77.637
254454.257,-706.543,-1000.000,-668.457,-1000.000,-235.352
254454.261,-567.383,-666.016,-181.152,-419.434,-132.812
254454.264,472.168,875.000,374.512,931.152,117.676
254454.268,534.180,898.926,61.523,520.508,16.602
254454.272,-400.391,-767.090,-682.129,-941.406,-153.809
254454.276,-677.246,-1000.000,-475.098,-779.785,-93.750
254454.280,291.992,651.367,258.301,796.387,251.953
254454.283,761.230,-972.168,56.152,794.922,303.223
254454.287,-290.039,-601.562,-557.617,-789.062,-212.891
254454.291,-860.840,-1000.000,-613.770,-1000.000,-293.945
254454.295,-51.270,256.836,22.949,484.375,53.223
254454.297,656.738,-898.926,351.562,-915.039,222.656
254454.300,80.078,-101.562,-329.102,-343.750,-26.367
254454.304,-743.164,-1000.000,-747.070,-1000.000,-258.301
254454.308,-225.586,-646.484,-288.086,125.000,144.043
254454.311,559.570,848.633,320.801,-921.875,333.496
254454.315,292.480,489.258,-94.727,152.832,-12.207
254454.318,-543.945,-1000.000,-778.320,-1000.000,-165.039
254454.322,-437.988,-952.637,-534.180,-348.633,136.230
254454.326,276.855,676.270,303.223,970.215,278.320
254454.329,368.652,978.027,213.379,606.934,-45.410
254454.333,-389.160,-755.859,-687.012,-885.742,-349.609
254454.336,-732.422,-1000.000,-570.801,-914.551,-247.559
254454.340,53.223,632.812,315.430,685.547,-5.859
254454.344,580.078,-940.918,332.031,945.312,15.625
254454.347,-73.242,-532.227,-535.645,-632.812,-213.867
254454.351,-751.953,-1000.000,-699.219,-1000.000,-285.156
254454.354,-163.086,190.918,45.898,343.262,76.660
