timestamps,,,,,
254432.741,845.703,-975.098,266.602,-886.719,299.805
254432.745,304.688,-500.977,-478.516,-242.676,128.418
254432.749,-821.777,-1000.000,-720.215,-1000.000,-291.504
254432.753,-518.555,-228.516,-76.660,-63.477,-137.207
254432.757,644.043,-974.121,320.312,-988.770,253.906
254432.760,451.172,421.387,-336.914,92.773,162.598
254432.764,-632.812,-1000.000,-803.223,-1000.000,-165.527
254432.768,-687.012,-770.508,-300.781,-552.734,-199.219
254432.772,519.531,817.383,243.164,875.488,193.359
254432.776,674.316,919.922,-87.402,532.715,279.297
254432.779,-539.062,-736.816,-637.207,-960.938,-285.645
254432.783,-823.242,-1000.000,-499.512,-893.555,-349.609
254432.741,845.703,-975.098,266.602,-886.719,299.805
254432.745,304.688,-500.977,-478.516,-242.676,128.418
254432.749,-821.777,-1000.000,-720.215,-1000.000,-291.504
254432.753,-518.555,-228.516,-76.660,-63.477,-137.207
254432.757,644.043,-974.121,320.312,-988.770,253.906
254432.760,451.172,421.387,-336.914,92.773,162.598
254432.764,-632.812,-1000.000,-803.223,-1000.000,-165.527
254432.768,-687.012,-770.508,-300.781,-552.734,-199.219
254432.772,519.531,817.383,243.164,875.488,193.359
254432.776,674.316,919.922,-87.402,532.715,279.297
254432.779,-539.062,-736.816,-637.207,-960.938,-285.645
254432.783,-823.242,-1000.000,-499.512,-893.555,-349.609
254432.787,138.672,555.176,181.641,705.566,22.949
254432.791,690.918,-963.867,276.367,979.492,9.277
254432.795,-55.664,-494.629,-511.719,-641.113,-306.641
254432.799,-698.242,-1000.000,-762.207,-1000.000,-321.777
254432.802,-77.148,-150.879,-111.816,476.074,108.887
254432.806,703.125,-980.469,249.512,-892.090,263.672
254432.810,289.551,-20.508,-416.504,-206.543,-118.652
254432.814,-620.605,-1000.000,-819.824,-1000.000,-306.641
254432.817,-288.574,-768.555,-417.480,50.293,166.016
254432.821,455.078,773.438,277.344,-931.152,317.871
254432.825,348.145,762.207,-9.766,275.391,-40.039
254432.828,-498.047,-907.227,-709.473,-985.352,-191.895
254432.832,-640.625,-935.547,-413.086,-611.816,1.953
254432.836,284.668,740.234,323.730,864.746,147.461
254432.840,631.348,970.215,186.523,719.727,-37.598
254432.844,-207.520,-703.613,-654.785,-842.773,-174.316
254432.847,-740.723,-1000.000,-624.512,-992.188,-74.707
254432.851,98.145,499.512,154.785,619.629,142.090
254432.855,748.047,-935.059,246.094,-956.543,127.441
254432.859,188.477,-511.230,-611.816,-465.332,-8.301
254432.863,-567.871,-1000.000,-929.688,-1000.000,55.664
254432.866,-469.238,129.883,-12.695,26.855,26.367
254432.870,528.320,-895.508,434.082,-968.262,117.676
254432.874,406.738,61.523,-294.922,11.230,-44.434
254432.878,-732.422,-1000.000,-718.262,-1000.000,-307.129
254432.882,-634.766,-551.270,-167.969,-313.965,-139.160
254432.885,539.062,907.715,346.191,990.234,101.074
254432.889,627.441,679.688,-112.793,457.031,-12.207
254432.892,-507.812,-875.977,-689.941,-968.750,-252.441
254432.896,-683.594,-986.816,-392.578,-601.074,-183.594
254432.899,354.004,715.820,251.953,870.117,228.027
254432.903,866.211,847.656,-99.121,849.609,357.422
254432.907,-218.262,-820.312,-723.633,-738.770,-104.004
254432.910,-900.879,-1000.000,-583.984,-1000.000,-255.859
254432.914,-31.738,460.938,140.137,540.039,25.879
254432.918,748.047,-911.133,308.594,-926.270,247.070
254432.922,122.070,-356.445,-483.887,-421.387,-27.344
254432.925,-802.246,-1000.000,-747.559,-1000.000,-395.508
254432.929,-295.410,-184.570,-138.672,130.371,-92.285
254432.933,655.762,-965.820,303.223,-948.242,178.711
254432.936,333.008,392.578,-152.344,1.465,-156.250
254432.940,-600.586,-1000.000,-741.699,-1000.000,-365.723
254432.944,-419.922,-897.461,-452.148,-303.711,-40.039
254432.948,544.434,718.750,176.758,-990.723,346.680
254432.951,455.078,941.406,64.453,518.555,14.160
254432.955,-493.652,-794.434,-633.789,-927.246,-297.363
254432.959,-707.520,-998.535,-539.062,-756.836,-143.555
254432.962,241.211,699.707,228.516,789.062,113.281
254432.981,732.422,-970.215,208.984,864.258,53.223
254432.986,-92.773,-604.980,-584.961,-711.914,-223.145
254432.991,-633.301,-1000.000,-753.418,-1000.000,-143.555
254432.996,-120.605,389.160,115.723,404.785,47.852
254433.001,640.137,-884.277,391.602,-923.340,78.613
254433.005,349.121,-229.980,-453.125,-223.145,-50.781
254433.010,-466.797,-1000.000,-911.621,-1000.000,24.414
254433.015,-479.004,-197.266,-122.070,-175.781,108.887
254433.020,463.379,-943.359,451.660,997.559,159.180
254433.025,519.531,447.266,-130.371,265.625,44.922
254433.030,-575.684,-996.582,-702.637,-1000.000,-275.391
254433.035,-619.141,-842.285,-351.074,-489.746,-149.414
254433.039,473.145,789.062,305.664,921.387,165.527
254433.044,757.812,893.066,9.277,688.965,112.793
254433.049,-239.746,-807.617,-743.652,-827.637,-34.180
254433.054,-804.199,-1000.000,-490.723,-940.430,-155.762
254433.059,35.156,660.156,311.035,658.203,-2.930
254433.064,893.066,949.707,169.434,-917.480,319.336
254433.069,258.301,-725.586,-780.273,-420.410,218.262
254433.073,-908.203,-1000.000,-684.082,-1000.000,-150.391
254433.056,-341.797,286.621,124.512,280.273,-16.602
254433.060,799.316,-859.863,291.504,-937.500,194.336
254433.064,270.508,110.352,-250.488,-234.375,-62.500
254433.068,-755.859,-1000.000,-664.062,-1000.000,-314.941
254433.072,-410.645,-448.730,-201.172,-139.648,-142.578
254433.076,657.227,998.535,310.547,-980.469,143.066
254433.080,540.527,651.367,-59.570,343.750,14.160
254433.084,-540.039,-900.391,-634.766,-991.211,-278.809
254433.087,-479.004,-744.629,-340.332,-420.898,-154.785
254433.091,545.410,809.570,209.473,954.590,119.141
254433.095,730.957,895.508,26.367,697.266,73.730
254433.099,-266.113,-688.477,-638.184,-830.566,-129.395
254433.103,-730.469,-1000.000,-654.785,-957.031,-163.574
254433.107,291.016,219.238,-151.367,702.637,311.035
254433.111,697.266,-953.125,187.988,983.887,285.156
254433.115,-138.672,-336.426,-420.898,-617.676,-217.285
254433.118,-697.754,-1000.000,-814.941,-1000.000,-210.449
254433.122,-215.332,-182.617,-104.492,306.641,108.887
254433.126,577.148,-940.918,398.438,-946.777,103.516
254433.130,309.082,259.277,-203.613,-93.262,-185.547
254433.133,-604.492,-1000.000,-744.141,-1000.000,-277.832
254433.136,-439.941,-672.852,-310.547,-246.582,-39.551
254433.140,560.547,876.953,313.477,992.188,201.660
254433.144,548.340,790.039,1.465,445.312,5.859
254433.147,-286.621,-856.934,-826.660,-945.801,-114.746
254433.151,-476.562,-998.047,-666.504,-656.250,196.289
254433.155,132.812,696.289,288.574,822.754,189.941
254433.159,640.625,994.141,220.703,788.086,7.812
254433.162,-105.957,-692.871,-629.395,-764.648,-199.707
254433.166,-846.680,-1000.000,-541.992,-1000.000,-213.867
254433.170,-97.168,510.254,272.949,540.527,40.039
254433.173,777.344,-937.012,325.684,-909.180,86.914
254433.177,190.918,-435.059,-457.031,-367.676,-175.781
254433.181,-681.641,-1000.000,-767.578,-1000.000,-248.535
254433.185,-327.148,-88.867,-107.910,128.906,17.090
254433.188,678.223,990.723,291.504,-930.176,139.160
254433.192,642.578,-145.508,-466.309,281.250,190.430
254433.196,-669.434,-1000.000,-778.320,-1000.000,-101.562
254433.200,-710.449,-621.582,-204.102,-452.637,-196.289
254433.203,557.617,841.797,302.246,953.125,159.180
254433.223,707.031,789.551,-80.078,545.898,103.027
254433.228,-507.812,-858.398,-690.430,-944.824,-255.371
254433.233,-854.980,-979.004,-408.691,-811.523,-250.977
254433.238,271.973,694.824,256.348,783.203,127.930
254433.243,743.164,-988.281,189.941,811.523,216.309
254433.248,-163.086,-617.188,-565.918,-763.184,-111.328
254433.253,-760.742,-1000.000,-709.961,-1000.000,-250.000
254433.258,-31.250,258.789,-40.527,500.000,45.898
254433.263,703.125,-901.367,322.754,-916.016,139.648
254433.268,111.816,-75.195,-278.809,-368.652,-204.102
254433.273,-764.648,-1000.000,-700.195,-1000.000,-359.375
254433.278,-209.473,-624.512,-338.379,169.434,158.203
254433.283,643.066,854.004,252.441,-908.691,398.438
254433.288,291.504,567.383,-42.969,83.496,-36.133
254433.293,-534.668,-1000.000,-763.184,-1000.000,-249.023
254433.298,-503.906,-874.512,-485.352,-365.723,-43.457
254433.303,339.844,781.738,288.086,940.918,109.863
254433.308,607.910,902.832,47.852,648.926,45.898
254433.313,-275.391,-792.969,-746.582,-863.770,-94.727
254433.318,-616.211,-1000.000,-656.738,-837.402,107.422
254433.292,19.043,601.074,257.812,740.723,270.508
254433.296,547.363,-948.242,332.031,915.039,47.363
254433.301,-59.570,-541.992,-533.691,-658.203,-202.148
254433.306,-751.953,-1000.000,-666.504,-999.512,-232.910
254433.310,-193.848,212.891,28.320,413.574,103.516
254433.315,587.402,-897.949,370.605,-930.664,174.805
254433.320,299.805,-4.395,-282.227,-156.250,-42.969
254433.325,-681.641,-1000.000,-733.398,-1000.000,-119.141
254433.329,-556.641,-422.363,-169.922,-180.664,-69.824
254433.334,531.250,996.094,350.586,989.258,167.480
254433.339,657.715,444.336,-187.988,397.461,260.254
254433.343,-354.004,-1000.000,-890.137,-949.219,202.148
254433.348,-841.797,-799.805,-320.312,-690.918,-38.086
254433.353,200.684,797.852,412.109,856.445,55.664
254433.358,735.352,879.883,-13.672,811.035,78.125
254433.362,-323.242,-772.461,-707.520,-824.707,-360.840
254433.367,-887.207,-1000.000,-493.652,-998.535,-398.438
254433.372,37.598,565.918,259.277,643.066,23.438
254433.376,764.160,-914.551,242.188,984.863,174.316
254433.381,-9.277,-405.762,-469.727,-603.516,-140.625
254433.371,-849.609,-1000.000,-653.320,-1000.000,-328.125
254433.375,-167.969,-57.617,-112.305,356.445,37.109
254433.379,852.539,-924.316,152.344,-947.266,513.672
254433.383,257.812,136.230,-303.711,-279.785,149.414
254433.386,-764.648,-1000.000,-736.328,-1000.000,-288.574
254433.390,-473.145,-632.812,-291.504,-246.094,-93.262
254433.394,547.852,888.672,253.906,964.355,250.000
254433.398,488.281,715.332,-61.035,426.270,39.062
254433.402,-494.629,-875.488,-695.801,-969.727,-240.723
254433.406,-664.062,-1000.000,-535.156,-689.941,-137.207
254433.409,284.668,588.379,125.488,867.676,133.301
254433.413,589.844,-995.117,187.988,763.184,-30.762
254433.417,-264.160,-658.203,-575.684,-820.312,-380.859
254433.421,-652.344,-1000.000,-676.270,-877.441,-205.566
254433.425,19.531,420.898,60.059,641.602,192.871
254433.429,586.426,-904.785,329.590,-975.586,155.762
254433.433,46.875,-275.391,-404.785,-449.707,-166.992
254433.436,-609.863,-1000.000,-873.047,-1000.000,-240.723
254433.440,-269.043,-106.934,-205.566,71.289,44.922
254433.444,525.879,-923.828,374.512,-977.051,180.664
254433.446,362.305,352.051,-144.531,40.039,-93.750
254433.450,-475.098,-1000.000,-839.355,-1000.000,-238.281
254433.454,-589.355,-674.805,-319.336,-448.242,-154.785
254433.457,319.824,888.672,410.645,922.852,69.336
254433.461,606.934,831.543,5.371,596.191,45.410
254433.465,-326.172,-814.941,-715.332,-914.551,-103.027
254433.468,-697.266,-1000.000,-518.555,-761.230,-65.430
254433.472,160.156,655.273,270.508,793.457,93.262
254433.476,770.508,984.863,168.945,921.875,42.969
254433.479,91.309,-692.383,-748.535,-615.723,-68.359
254433.483,-869.629,-1000.000,-647.949,-1000.000,-219.727
254433.487,-195.801,434.570,146.973,458.496,-59.570
254433.491,851.562,-994.141,230.957,-890.137,188.477
254433.494,302.246,-541.992,-506.348,-267.578,-13.184
254433.498,-855.957,-1000.000,-725.098,-1000.000,-249.023
254433.502,-511.719,-175.293,-83.496,-29.297,-144.043
254433.505,669.434,-962.402,304.688,-981.445,115.234
254433.509,503.418,341.309,-226.074,136.719,82.031
254433.513,-651.367,-1000.000,-694.824,-1000.000,-216.797
254433.516,-722.656,-713.867,-222.656,-533.203,-134.766
254433.532,515.625,838.379,299.805,894.531,317.383
254433.536,673.340,900.391,-67.871,507.324,327.637
254433.541,-506.348,-752.930,-639.160,-971.680,-225.586
254433.546,-787.109,-1000.000,-445.801,-870.117,-213.379
254433.551,173.828,597.656,229.492,726.562,149.414
254433.555,711.914,-951.660,254.395,947.754,82.520
254433.560,-82.520,-505.859,-476.562,-676.758,-204.590
254433.565,-746.582,-1000.000,-674.316,-1000.000,-261.230
254433.570,-44.434,22.949,-44.434,492.676,20.020
254433.574,794.922,-943.848,271.484,-897.461,216.797
254433.579,296.387,-74.707,-405.762,-233.887,-72.266
254433.584,-659.180,-1000.000,-808.594,-1000.000,-285.156
254433.589,-216.797,-778.809,-427.246,100.098,126.465
254433.593,531.738,761.719,239.258,-933.105,326.660
254433.598,280.762,729.492,-2.930,172.363,-88.379
254433.603,-559.570,-933.105,-705.078,-1000.000,-277.344
254433.608,-663.574,-894.043,-391.113,-593.262,-22.461
254433.612,250.000,761.719,336.914,867.188,180.664
254433.617,580.566,971.191,204.102,691.895,66.895
254433.622,-207.520,-704.102,-644.531,-863.281,-167.480
254433.597,-741.211,-1000.000,-600.586,-981.445,-107.910
254433.600,32.715,543.945,208.008,627.441,82.520
254433.603,723.145,-943.359,203.613,947.266,88.379
254433.607,185.059,-538.574,-632.812,-540.527,-17.578
254433.610,-570.801,-1000.000,-894.531,-1000.000,51.758
254433.614,-451.660,187.500,11.719,79.102,74.707
254433.617,532.715,-888.672,432.617,-956.543,80.078
254433.621,391.602,22.949,-295.898,-32.227,-62.500
254433.624,-737.305,-1000.000,-701.660,-1000.000,-298.340
254433.627,-611.816,-501.465,-131.836,-295.898,-143.066
254433.631,515.625,932.617,374.023,983.887,161.621
254433.634,608.398,662.598,-100.586,438.965,52.734
254433.638,-496.582,-880.371,-686.523,-985.352,-252.930
254433.641,-685.059,-985.840,-422.363,-666.016,-203.125
254433.645,371.094,716.309,218.262,856.934,99.121
254433.648,847.168,813.965,-107.422,825.684,270.020
254433.652,-312.012,-842.285,-692.871,-786.133,-118.164
254433.655,-933.105,-1000.000,-519.531,-1000.000,-333.008
254433.658,32.715,444.824,166.992,597.656,114.258
254433.662,755.859,996.582,226.074,982.422,324.707
254433.673,70.312,-425.781,-523.438,-483.887,-6.836
254433.677,-854.004,-1000.000,-698.730,-1000.000,-291.504
254433.681,-266.113,-170.898,-114.746,182.129,-63.477
254433.684,644.531,-961.426,320.801,-938.965,290.527
254433.688,251.953,342.773,-151.367,-48.828,-46.875
254433.692,-666.016,-1000.000,-695.801,-1000.000,-294.922
254433.696,-450.684,-827.637,-390.625,-300.293,161.133
254433.700,558.594,760.742,163.574,-998.535,505.371
